해당일,시간대,압구정로11길,잠원로상단,잠원로하단
20230916,4,21.0,30.285714285714300,18.571428571428600
20230916,5,21.0,35.42857142857140,25.285714285714300
20230916,6,21.0,30.0,21.75
20230916,7,21.0,28.75,21.75
20230916,8,21.0,22.142857142857100,21.428571428571400
20230916,9,21.0,19.0,11.0
20230916,10,20.875,19.0,11.0
20230916,11,20.75,19.0,11.0
20230916,12,21.0,19.0,11.0
20230916,13,21.0,19.0,11.0
20230916,14,21.0,19.0,11.0
20230916,15,21.0,19.0,11.0
20230916,16,20.142857142857100,19.0,11.0
20230916,17,19.5,19.0,11.0
20230916,18,20.7,19.0,11.0
20230916,19,21.0,19.0,11.0
20230916,20,21.0,19.0,11.0
20230916,21,21.0,19.0,11.0
20230916,22,20.5,19.0,11.0
20230916,23,21.0,19.0,11.0
20230917,0,21.0,19.0,11.0
20230917,1,21.0,19.0,11.0
20230917,2,21.0,19.0,11.0
20230917,3,21.0,19.0,11.0
20230917,4,21.0,19.0,11.0
20230917,5,21.0,19.0,11.0
20230917,6,21.0,19.0,11.0
20230917,7,21.0,19.0,11.0
20230917,8,21.0,19.0,11.0
20230917,9,21.0,19.0,11.0
20230917,10,20.875,19.0,11.0
20230917,11,20.75,19.0,11.0
20230917,12,21.0,19.0,11.0
20230917,13,21.0,19.0,11.0
20230917,14,21.0,19.666666666666700,17.666666666666700
20230917,15,21.0,24.5,24.333333333333300
20230917,16,21.0,26.0,21.571428571428600
20230917,17,21.666666666666700,26.0,22.333333333333300
20230917,18,20.7,26.4,24.4
20230917,19,21.0,24.333333333333300,24.666666666666700
20230917,20,21.0,24.0,25.0
20230917,21,21.0,22.0,21.875
20230917,22,21.0,29.0,23.5
20230917,23,21.0,27.875,28.125
20230918,0,21.0,27.375,22.125
20230918,1,21.0,37.0,18.333333333333300
20230918,2,21.0,30.0,16.8
20230918,3,21.0,30.4,14.6
20230918,4,21.0,32.5,19.333333333333300
20230918,5,21.0,23.571428571428600,25.857142857142900
20230918,6,21.0,25.0,25.0
20230918,7,21.0,20.5,22.5
20230918,8,21.0,23.857142857142900,19.571428571428600
20230918,9,21.0,23.0,19.0
20230918,10,21.0,27.25,23.125
20230918,11,21.0,25.5,23.5
20230918,12,21.0,28.375,21.875
20230918,13,21.0,25.0,26.0
20230918,14,21.0,26.5,22.833333333333300
20230918,15,21.0,22.666666666666700,19.666666666666700
20230918,16,21.0,23.571428571428600,21.857142857142900
20230918,17,21.0,23.666666666666700,19.0
20230918,18,21.0,27.6,18.8
20230918,19,21.0,28.333333333333300,19.833333333333300
20230918,20,21.0,33.0,18.666666666666700
20230918,21,21.0,27.625,20.25
20230918,22,21.0,22.0,22.0
20230918,23,21.0,25.625,24.25
20230919,0,21.0,23.0,28.25
20230919,1,19.75,28.666666666666700,20.833333333333300
20230919,2,19.5,37.8,26.2
20230919,3,19.5,27.4,22.4
20230919,4,19.5,28.166666666666700,22.0
20230919,5,19.5,22.285714285714300,31.714285714285700
20230919,6,19.5,17.0,26.5
20230919,7,19.5,26.75,23.25
20230919,8,19.5,28.0,19.714285714285700
20230919,9,19.5,25.0,20.0
20230919,10,19.5,25.5,21.125
20230919,11,19.5,26.0,22.0
20230919,12,19.5,30.75,20.875
20230919,13,19.5,30.666666666666700,22.0
20230919,14,20.357142857142900,29.285714285714300,21.571428571428600
20230919,15,21.0,25.333333333333300,23.5
20230919,16,21.0,25.571428571428600,22.714285714285700
20230919,17,21.0,24.666666666666700,20.333333333333300
20230919,18,21.0,29.2,19.0
20230919,19,21.0,26.166666666666700,18.0
20230919,20,21.0,31.333333333333300,21.0
20230919,21,21.0,26.625,19.125
20230919,22,21.0,20.0,25.0
20230919,23,20.8125,22.75,27.125
20230920,0,19.75,28.0,29.625
20230920,1,19.5,26.166666666666700,25.333333333333300
20230920,2,19.5,31.8,15.2
20230920,3,19.5,25.4,21.0
20230920,4,19.5,22.833333333333300,17.0
20230920,5,19.5,23.125,22.625
20230920,6,19.5,24.25,15.0
20230920,7,19.5,22.25,27.5
20230920,8,19.5,22.142857142857100,23.714285714285700
20230920,9,21.0,24.0,13.0
20230920,10,21.0,22.75,21.25
20230920,11,21.0,24.0,21.0
20230920,12,21.0,26.375,22.25
20230920,13,21.0,26.333333333333300,22.333333333333300
20230920,14,21.0,25.428571428571400,22.285714285714300
20230920,15,20.833333333333300,24.333333333333300,22.166666666666700
20230920,16,20.571428571428600,24.428571428571400,21.571428571428600
20230920,17,21.0,25.333333333333300,20.666666666666700
20230920,18,21.0,26.0,17.4
20230920,19,20.0,27.0,17.833333333333300
20230920,20,21.0,27.333333333333300,20.333333333333300
20230920,21,21.0,28.375,21.125
20230920,22,21.0,21.0,18.0
20230920,23,21.0,21.0,25.75
20230921,0,21.0,24.375,25.875
20230921,1,21.0,23.0,20.5
20230921,2,21.0,30.0,26.2
20230921,3,21.0,21.4,25.0
20230921,4,21.0,29.333333333333300,25.666666666666700
20230921,5,21.0,24.5,22.5
20230921,6,21.0,23.0,19.666666666666700
20230921,7,21.0,23.5,30.5
20230921,8,21.0,24.285714285714300,22.142857142857100
20230921,9,21.0,26.0,19.0
20230921,10,21.0,25.125,19.125
20230921,11,21.0,24.5,20.0
20230921,12,21.0,27.75,22.125
20230921,13,21.0,27.0,24.333333333333300
20230921,14,21.0,25.428571428571400,24.428571428571400
20230921,15,20.833333333333300,26.333333333333300,23.0
20230921,16,21.285714285714300,25.857142857142900,21.571428571428600
20230921,17,26.0,27.0,18.0
20230921,18,26.0,26.0,18.666666666666700
20230921,19,26.0,28.8,20.6
20230921,20,22.25,28.333333333333300,19.666666666666700
20230921,21,21.0,24.25,21.0
20230921,22,21.0,14.0,14.5
20230921,23,22.25,21.375,28.125
20230922,0,21.0,25.75,22.25
20230922,1,21.0,28.833333333333300,24.666666666666700
20230922,2,21.0,25.4,18.0
20230922,3,21.0,24.0,19.4
20230922,4,21.0,26.8,18.0
20230922,5,21.0,24.666666666666700,20.555555555555600
20230922,6,21.0,21.0,23.0
20230922,7,21.0,27.0,22.5
20230922,8,21.0,22.6,21.8
20230922,9,21.0,28.25,22.25
20230922,10,21.0,28.571428571428600,20.714285714285700
20230922,11,21.75,23.666666666666700,20.666666666666700
20230922,12,21.571428571428600,23.0,21.571428571428600
20230922,13,22.0,27.0,23.666666666666700
20230922,14,21.125,25.375,22.75
20230922,15,21.0,25.285714285714300,21.142857142857100
20230922,16,21.0,21.75,21.25
20230922,17,21.0,20.75,19.5
20230922,18,21.0,18.833333333333300,19.0
20230922,19,21.0,25.5,22.5
20230922,20,21.0,24.375,21.0
20230922,21,21.0,18.0,22.5
20230922,22,21.0,18.625,21.75
20230922,23,21.0,29.0,25.0
20230923,0,21.0,24.714285714285700,23.857142857142900
20230923,1,21.0,30.428571428571400,26.0
20230923,2,21.0,24.75,18.75
20230923,3,20.357142857142900,24.857142857142900,20.285714285714300
20230923,4,19.875,23.5,18.75
20230923,5,21.0,23.818181818181800,20.636363636363600
20230923,6,21.0,18.0,25.0
20230923,7,21.0,24.714285714285700,21.285714285714300
20230923,8,21.0,23.0,26.0
20230923,9,21.0,21.5,24.833333333333300
20230923,10,21.0,18.5,15.5
20230923,11,21.0,22.833333333333300,20.333333333333300
20230923,12,21.0,24.0,20.25
20230923,13,21.0,24.666666666666700,22.333333333333300
20230923,14,21.0,20.75,20.75
20230923,15,21.0,24.0,23.6
20230923,16,21.0,24.0,23.0
20230923,17,21.0,25.285714285714300,20.0
20230923,18,21.0,28.0,22.0
20230923,19,21.0,25.333333333333300,23.166666666666700
20230923,20,21.0,27.0,25.25
