거래일,아파트,전용면적,층,건축년도,거래금액,주소
2022-04-22 00:00:00,청암2단지,49.77,12.0,2001-01-01,55000,서울특별시 노원구
2022-04-22 00:00:00,상계주공13(고층),45.55,13.0,1989-01-01,54800,서울특별시 노원구
2022-04-23 00:00:00,상계주공13(고층),45.55,12.0,1989-01-01,55800,서울특별시 노원구
2022-04-23 00:00:00,상계주공4(고층),32.39,3.0,1988-01-01,54000,서울특별시 노원구
2022-04-24 00:00:00,상계주공1(고층),32.39,1.0,1988-01-01,49700,서울특별시 노원구
2022-04-26 00:00:00,수락산벨리체,114.92,11.0,2000-01-01,100000,서울특별시 노원구
2022-04-26 00:00:00,보람1단지,44.33,1.0,1988-01-01,57000,서울특별시 노원구
2022-04-26 00:00:00,상계주공1(고층),32.39,11.0,1988-01-01,54500,서울특별시 노원구
2022-04-26 00:00:00,보람2단지,68.99,5.0,1988-01-01,76000,서울특별시 노원구
2022-04-27 00:00:00,상계주공14(고층),45.55,9.0,1989-01-01,60000,서울특별시 노원구
2022-04-27 00:00:00,상계주공7(고층),49.94,13.0,1988-01-01,72500,서울특별시 노원구
2022-04-28 00:00:00,벽산,46.8,9.0,1989-01-01,45000,서울특별시 노원구
2022-04-28 00:00:00,상계주공7(고층),45.9,12.0,1988-01-01,66000,서울특별시 노원구
2022-04-28 00:00:00,은빛1단지,59.95,10.0,1998-01-01,61500,서울특별시 노원구
2022-04-29 00:00:00,한신3차,60.44,6.0,1990-01-01,64100,서울특별시 노원구
2022-04-29 00:00:00,포레나노원,74.9561,2.0,2020-01-01,131000,서울특별시 노원구
2022-04-30 00:00:00,상계주공7(고층),49.94,5.0,1988-01-01,80000,서울특별시 노원구
2022-04-30 00:00:00,상계주공9(고층),41.3,12.0,1988-01-01,60000,서울특별시 노원구
2022-04-05 00:00:00,경남,84.97,9.0,1989-01-01,99000,서울특별시 노원구
2022-04-08 00:00:00,경남,84.97,7.0,1989-01-01,95000,서울특별시 노원구
2022-04-12 00:00:00,주공6,44.1,11.0,1993-01-01,57500,서울특별시 노원구
2022-04-13 00:00:00,청구(366),115.47,6.0,1993-01-01,147000,서울특별시 노원구
2022-04-14 00:00:00,주공2,44.52,8.0,1992-01-01,53500,서울특별시 노원구
2022-04-15 00:00:00,주공5,44.52,13.0,1992-01-01,59500,서울특별시 노원구
2022-04-16 00:00:00,양지마을(대림)2,84.88,7.0,1999-01-01,100500,서울특별시 노원구
2022-04-16 00:00:00,중계그린1단지,39.92,3.0,1990-01-01,55000,서울특별시 노원구
2022-04-16 00:00:00,주공7,44.1,3.0,1993-01-01,55500,서울특별시 노원구
2022-04-16 00:00:00,주공6,44.1,4.0,1993-01-01,56400,서울특별시 노원구
2022-04-16 00:00:00,주공5,84.79,10.0,1992-01-01,128000,서울특별시 노원구
2022-04-19 00:00:00,중계그린1단지,39.78,11.0,1990-01-01,59500,서울특별시 노원구
2022-04-19 00:00:00,중계그린1단지,49.5,2.0,1990-01-01,62500,서울특별시 노원구
2022-04-19 00:00:00,중계그린1단지,39.91,7.0,1990-01-01,55500,서울특별시 노원구
2022-04-23 00:00:00,청구(366),115.47,8.0,1993-01-01,149000,서울특별시 노원구
2022-04-26 00:00:00,주공7,44.1,9.0,1993-01-01,56500,서울특별시 노원구
2022-04-27 00:00:00,대림벽산(363),141.45,5.0,1993-01-01,150000,서울특별시 노원구
2022-04-29 00:00:00,염광,59.34,1.0,1996-01-01,65300,서울특별시 노원구
2022-04-29 00:00:00,현대(6차),59.84,15.0,2018-01-01,60000,서울특별시 노원구
2022-05-06 00:00:00,유원,59.93,16.0,1998-01-01,53000,서울특별시 노원구
2022-05-10 00:00:00,주공2,44.94,9.0,1992-01-01,52000,서울특별시 노원구
2022-05-10 00:00:00,주공2,38.64,9.0,1992-01-01,45000,서울특별시 노원구
2022-05-11 00:00:00,월계센트럴아이파크,84.99,10.0,2020-01-01,110000,서울특별시 노원구
2022-05-17 00:00:00,현대,59.95,24.0,2000-01-01,78500,서울특별시 노원구
2022-05-19 00:00:00,대우,134.64,19.0,1998-01-01,87500,서울특별시 노원구
2022-05-20 00:00:00,주공2,59.97,6.0,1992-01-01,71000,서울특별시 노원구
2022-05-21 00:00:00,미륭,51.48,5.0,1986-01-01,82500,서울특별시 노원구
2022-05-21 00:00:00,삼호3,59.22,2.0,1986-01-01,86000,서울특별시 노원구
2022-05-23 00:00:00,풍림아이원,59.149,9.0,2005-01-01,78700,서울특별시 노원구
2022-05-24 00:00:00,한진한화그랑빌,84.97,11.0,2002-01-01,95300,서울특별시 노원구
2022-05-28 00:00:00,삼호3,59.22,1.0,1986-01-01,84000,서울특별시 노원구
2022-05-30 00:00:00,청백4,59.4,14.0,1998-01-01,55500,서울특별시 노원구
2022-05-03 00:00:00,동신아파트,59.99,4.0,1999-01-01,61500,서울특별시 노원구
2022-05-03 00:00:00,참다움아파트,74.4276,6.0,2012-01-01,43500,서울특별시 노원구
2022-05-04 00:00:00,진명비베레,12.0632,5.0,2012-01-01,9000,서울특별시 노원구
2022-05-06 00:00:00,삼익4단지아파트,49.5,5.0,1994-01-01,59800,서울특별시 노원구
2022-05-06 00:00:00,태강아파트(아이파크),59.34,1.0,1999-01-01,67000,서울특별시 노원구
2022-05-07 00:00:00,시영3차(라이프)아파트,34.44,6.0,1994-01-01,43000,서울특별시 노원구
2022-05-07 00:00:00,청솔아파트8,84.65,3.0,2000-01-01,76500,서울특별시 노원구
2022-05-09 00:00:00,비콘아파트,84.98,12.0,2004-01-01,50000,서울특별시 노원구
2022-05-10 00:00:00,공릉동한보에센시티아파트,59.4,8.0,2000-01-01,57000,서울특별시 노원구
2022-05-14 00:00:00,한일휴니스빌,13.62,12.0,2013-01-01,12000,서울특별시 노원구
2022-05-19 00:00:00,삼익4단지아파트,39.6,13.0,1994-01-01,46500,서울특별시 노원구
2022-05-20 00:00:00,시영2단지(라이프)아파트,39.6,4.0,1994-01-01,49600,서울특별시 노원구
2022-05-21 00:00:00,태릉우성아파트,66.87,3.0,1985-01-01,87000,서울특별시 노원구
2022-05-23 00:00:00,풍림아파트A,59.94,17.0,2001-01-01,75700,서울특별시 노원구
2022-05-25 00:00:00,한일휴니스빌,14.925,17.0,2013-01-01,11500,서울특별시 노원구
2022-05-28 00:00:00,태릉해링턴플레이스,59.98,7.0,2022-01-01,87500,서울특별시 노원구
2022-05-31 00:00:00,시영2단지(라이프)아파트,34.44,15.0,1994-01-01,43800,서울특별시 노원구
2022-05-31 00:00:00,태강아파트(아이파크),49.6,4.0,1999-01-01,59800,서울특별시 노원구
2022-05-31 00:00:00,시영3차(라이프)아파트,34.44,15.0,1994-01-01,42000,서울특별시 노원구
2022-05-03 00:00:00,청솔(시영7),49.85,4.0,1989-01-01,62000,서울특별시 노원구
2022-05-03 00:00:00,청솔(시영7),49.5,5.0,1989-01-01,64000,서울특별시 노원구
2022-05-04 00:00:00,장미(시영6),54.29,12.0,1989-01-01,71300,서울특별시 노원구
2022-05-07 00:00:00,청구,70.69,7.0,1988-01-01,77000,서울특별시 노원구
2022-05-10 00:00:00,청솔(시영7),49.5,2.0,1989-01-01,61000,서울특별시 노원구
2022-05-11 00:00:00,청솔(시영7),39.92,1.0,1989-01-01,51200,서울특별시 노원구
2022-05-12 00:00:00,청구,70.69,11.0,1988-01-01,83000,서울특별시 노원구
2022-05-13 00:00:00,청구,70.69,11.0,1988-01-01,83000,서울특별시 노원구
2022-05-14 00:00:00,건영,53.14,11.0,1988-01-01,65000,서울특별시 노원구
2022-05-14 00:00:00,장미(시영6),43.41,2.0,1989-01-01,56000,서울특별시 노원구
2022-05-17 00:00:00,장미(시영6),54.02,12.0,1989-01-01,71000,서울특별시 노원구
2022-05-17 00:00:00,한신1,27.0,7.0,1988-01-01,45000,서울특별시 노원구
2022-05-28 00:00:00,장미(시영6),54.29,6.0,1989-01-01,69200,서울특별시 노원구
2022-05-31 00:00:00,장미(시영6),43.56,15.0,1989-01-01,51500,서울특별시 노원구
2022-05-01 00:00:00,수락리버시티3단지,84.88,7.0,2009-01-01,79500,서울특별시 노원구
2022-05-02 00:00:00,미라보(성림),82.88,13.0,2006-01-01,56500,서울특별시 노원구
2022-05-03 00:00:00,상계주공4(고층),41.3,14.0,1988-01-01,61500,서울특별시 노원구
2022-05-03 00:00:00,상계주공9(고층),49.94,2.0,1988-01-01,66000,서울특별시 노원구
2022-05-05 00:00:00,수락현대,84.74,2.0,1995-01-01,62500,서울특별시 노원구
2022-05-07 00:00:00,상계주공9(고층),45.9,3.0,1988-01-01,58700,서울특별시 노원구
2022-05-09 00:00:00,벽산,46.8,6.0,1989-01-01,48500,서울특별시 노원구
2022-05-10 00:00:00,수락산벨리체,134.94,5.0,2000-01-01,113500,서울특별시 노원구
2022-05-10 00:00:00,상계주공13(고층),45.55,2.0,1989-01-01,53500,서울특별시 노원구
2022-05-10 00:00:00,상계주공12(고층),61.52,1.0,1988-01-01,71000,서울특별시 노원구
2022-05-11 00:00:00,상계주공10(고층),59.39,6.0,1988-01-01,75000,서울특별시 노원구
2022-05-12 00:00:00,상계주공2(고층),58.01,8.0,1987-01-01,77000,서울특별시 노원구
2022-05-12 00:00:00,상계주공9(고층),79.07,8.0,1988-01-01,93500,서울특별시 노원구
2022-05-13 00:00:00,임광,122.18,5.0,1989-01-01,131000,서울특별시 노원구
2022-05-14 00:00:00,은빛1단지,39.7,12.0,1998-01-01,39800,서울특별시 노원구
2022-05-14 00:00:00,상계주공13(고층),49.94,6.0,1989-01-01,55000,서울특별시 노원구
2022-05-14 00:00:00,상계주공11(고층),49.94,12.0,1988-01-01,70500,서울특별시 노원구
2022-05-16 00:00:00,상계2차중앙하이츠,59.82,21.0,1998-01-01,69000,서울특별시 노원구
2022-05-16 00:00:00,상계주공14(고층),45.55,5.0,1989-01-01,53800,서울특별시 노원구
2022-05-16 00:00:00,노원우성,84.88,1.0,1992-01-01,75000,서울특별시 노원구
2022-05-17 00:00:00,노원우성,84.88,1.0,1992-01-01,75000,서울특별시 노원구
2022-05-18 00:00:00,은빛1단지,59.95,10.0,1998-01-01,45000,서울특별시 노원구
2022-05-18 00:00:00,보람1단지,54.59,12.0,1988-01-01,67700,서울특별시 노원구
2022-05-18 00:00:00,상계주공9(고층),49.94,3.0,1988-01-01,66900,서울특별시 노원구
2022-05-19 00:00:00,상계주공2(고층),32.39,11.0,1987-01-01,53000,서울특별시 노원구
2022-05-19 00:00:00,상계주공6(고층),49.94,9.0,1988-01-01,73200,서울특별시 노원구
2022-05-21 00:00:00,상계주공13(고층),49.94,8.0,1989-01-01,57500,서울특별시 노원구
2022-05-21 00:00:00,수락리버시티3단지,84.81,7.0,2009-01-01,75000,서울특별시 노원구
2022-05-21 00:00:00,문수해오름,45.57,2.0,2003-01-01,36000,서울특별시 노원구
2022-05-23 00:00:00,포레나노원,59.9866,30.0,2020-01-01,87000,서울특별시 노원구
2022-05-24 00:00:00,상계주공10(고층),49.94,5.0,1988-01-01,70000,서울특별시 노원구
2022-05-24 00:00:00,소담빌,14.65,4.0,2014-01-01,11000,서울특별시 노원구
2022-05-24 00:00:00,한신2차,45.92,12.0,1988-01-01,48000,서울특별시 노원구
2022-05-26 00:00:00,우림루미아트1,84.887,13.0,2004-01-01,71000,서울특별시 노원구
2022-05-28 00:00:00,벽산,46.8,9.0,1989-01-01,55300,서울특별시 노원구
2022-05-28 00:00:00,상계주공6(고층),37.46,9.0,1988-01-01,60000,서울특별시 노원구
2022-05-30 00:00:00,상계주공3(고층),58.01,11.0,1987-01-01,83000,서울특별시 노원구
2022-05-31 00:00:00,상계주공7(고층),59.39,7.0,1988-01-01,87000,서울특별시 노원구
2022-05-02 00:00:00,주공4,59.39,8.0,1991-01-01,78500,서울특별시 노원구
2022-05-04 00:00:00,청암3단지(582),84.774,8.0,2003-01-01,74500,서울특별시 노원구
2022-05-06 00:00:00,상아,72.73,11.0,1989-01-01,83500,서울특별시 노원구
2022-05-06 00:00:00,중계그린1단지,39.91,5.0,1990-01-01,58500,서울특별시 노원구
2022-05-09 00:00:00,염광,131.25,14.0,1996-01-01,100000,서울특별시 노원구
2022-05-10 00:00:00,동진,47.61,5.0,1988-01-01,32000,서울특별시 노원구
2022-05-12 00:00:00,주공2,44.52,11.0,1992-01-01,49800,서울특별시 노원구
2022-05-12 00:00:00,주공2,44.52,4.0,1992-01-01,50000,서울특별시 노원구
2022-05-20 00:00:00,주공10,58.14,6.0,1995-01-01,84000,서울특별시 노원구
2022-05-20 00:00:00,중계그린1단지,49.5,5.0,1990-01-01,63500,서울특별시 노원구
2022-05-23 00:00:00,삼성,84.75,8.0,1999-01-01,95000,서울특별시 노원구
2022-05-23 00:00:00,한화꿈에그린TheFirst,121.284,17.0,2014-01-01,120000,서울특별시 노원구
2022-05-23 00:00:00,주공8,49.72,5.0,1993-01-01,42000,서울특별시 노원구
2022-05-26 00:00:00,동진,47.61,2.0,1988-01-01,34500,서울특별시 노원구
2022-05-26 00:00:00,중계그린1단지,49.5,8.0,1990-01-01,67000,서울특별시 노원구
2022-05-28 00:00:00,양지마을(대림)2,114.81,11.0,1999-01-01,125000,서울특별시 노원구
2022-05-28 00:00:00,주공5,38.64,11.0,1992-01-01,53000,서울특별시 노원구
2022-05-28 00:00:00,주공5,38.64,14.0,1992-01-01,54450,서울특별시 노원구
2022-05-28 00:00:00,청구3,84.77,11.0,1996-01-01,132500,서울특별시 노원구
2022-06-01 00:00:00,삼호4,50.18,2.0,1987-01-01,69000,서울특별시 노원구
2022-06-01 00:00:00,풍림아이원,84.303,11.0,2005-01-01,92000,서울특별시 노원구
2022-06-01 00:00:00,성북역신도브래뉴,84.8437,12.0,2005-01-01,81000,서울특별시 노원구
2022-06-02 00:00:00,삼호3,59.22,6.0,1986-01-01,87000,서울특별시 노원구
2022-06-04 00:00:00,주공2,44.52,4.0,1992-01-01,50500,서울특별시 노원구
2022-06-07 00:00:00,사슴3,33.18,9.0,1995-01-01,46000,서울특별시 노원구
2022-06-09 00:00:00,한진한화그랑빌,84.97,7.0,2002-01-01,94500,서울특별시 노원구
2022-06-09 00:00:00,성원(사슴4),49.92,12.0,1995-01-01,58500,서울특별시 노원구
2022-06-11 00:00:00,삼호4,50.18,13.0,1987-01-01,69000,서울특별시 노원구
2022-06-14 00:00:00,사슴3,39.6,5.0,1995-01-01,50000,서울특별시 노원구
2022-06-15 00:00:00,현대,59.95,12.0,2000-01-01,73500,서울특별시 노원구
2022-06-17 00:00:00,청백3,49.77,4.0,1998-01-01,50000,서울특별시 노원구
2022-06-17 00:00:00,녹천역두산위브아파트,84.9094,4.0,2017-01-01,88000,서울특별시 노원구
2022-06-18 00:00:00,동신,91.54,9.0,1983-01-01,95000,서울특별시 노원구
2022-06-18 00:00:00,현대,59.95,6.0,2000-01-01,83500,서울특별시 노원구
2022-06-23 00:00:00,월계센트럴아이파크,84.99,14.0,2020-01-01,100000,서울특별시 노원구
2022-06-24 00:00:00,성북맨션,65.35,1.0,1976-01-01,68000,서울특별시 노원구
2022-06-24 00:00:00,월계센트럴아이파크,84.99,5.0,2020-01-01,100000,서울특별시 노원구
2022-06-25 00:00:00,풍림아이원,59.149,12.0,2005-01-01,76700,서울특별시 노원구
2022-06-29 00:00:00,초안1,49.6,1.0,1998-01-01,39000,서울특별시 노원구
2022-06-03 00:00:00,참다움아파트,74.4276,6.0,2012-01-01,43500,서울특별시 노원구
2022-06-04 00:00:00,비선아파트,48.6,14.0,1999-01-01,55400,서울특별시 노원구
2022-06-07 00:00:00,한일휴니스빌,13.62,15.0,2013-01-01,12500,서울특별시 노원구
2022-06-08 00:00:00,시영2단지(라이프)아파트,49.5,8.0,1994-01-01,62500,서울특별시 노원구
2022-06-08 00:00:00,동신아파트,114.98,23.0,1999-01-01,93500,서울특별시 노원구
2022-06-11 00:00:00,공릉해링턴플레이스,134.914,6.0,2000-01-01,140000,서울특별시 노원구
2022-06-17 00:00:00,대주파크빌아파트,80.992,6.0,2003-01-01,53000,서울특별시 노원구
2022-06-21 00:00:00,태강아파트(아이파크),59.34,4.0,1999-01-01,70500,서울특별시 노원구
2022-06-24 00:00:00,67디벨리움,17.27,13.0,2016-01-01,17300,서울특별시 노원구
2022-06-26 00:00:00,태강아파트(아이파크),49.6,5.0,1999-01-01,60000,서울특별시 노원구
2022-06-06 00:00:00,한신1,27.0,1.0,1988-01-01,38500,서울특별시 노원구
2022-06-09 00:00:00,한신1,27.0,10.0,1988-01-01,43200,서울특별시 노원구
2022-06-11 00:00:00,장미(시영6),54.02,3.0,1989-01-01,68000,서울특별시 노원구
2022-06-11 00:00:00,한신1,35.28,14.0,1988-01-01,55000,서울특별시 노원구
2022-06-13 00:00:00,하계1청구,84.6,6.0,1997-01-01,101500,서울특별시 노원구
2022-06-19 00:00:00,장미(시영6),43.56,4.0,1989-01-01,50500,서울특별시 노원구
2022-06-23 00:00:00,한신2,35.28,6.0,1988-01-01,40000,서울특별시 노원구
2022-06-03 00:00:00,한신2차,58.46,14.0,1988-01-01,58000,서울특별시 노원구
2022-06-03 00:00:00,한일유앤아이,59.877,12.0,2005-01-01,77900,서울특별시 노원구
2022-06-04 00:00:00,상계주공7(고층),49.94,6.0,1988-01-01,74800,서울특별시 노원구
2022-06-06 00:00:00,상계주공13(고층),58.01,7.0,1989-01-01,64000,서울특별시 노원구
2022-06-07 00:00:00,상계1차현대아파트,83.92,3.0,1993-01-01,66500,서울특별시 노원구
2022-06-08 00:00:00,보람1단지,44.33,11.0,1988-01-01,56000,서울특별시 노원구
2022-06-10 00:00:00,미라보(성림),84.5,14.0,2006-01-01,52000,서울특별시 노원구
2022-06-10 00:00:00,한신2차,58.46,1.0,1988-01-01,53000,서울특별시 노원구
2022-06-10 00:00:00,보람2단지,79.25,1.0,1988-01-01,83000,서울특별시 노원구
2022-06-11 00:00:00,상계주공10(고층),59.39,6.0,1988-01-01,75000,서울특별시 노원구
2022-06-13 00:00:00,상계주공6(고층),58.01,8.0,1988-01-01,79000,서울특별시 노원구
2022-06-14 00:00:00,노원현대,84.78,11.0,1997-01-01,84700,서울특별시 노원구
2022-06-14 00:00:00,청암2단지,49.77,12.0,2001-01-01,53000,서울특별시 노원구
2022-06-14 00:00:00,은빛2단지,49.77,11.0,1998-01-01,54000,서울특별시 노원구
2022-06-15 00:00:00,상계주공14(저층),71.89,4.0,1989-01-01,56000,서울특별시 노원구
2022-06-15 00:00:00,동양엔파트,84.88,4.0,2003-01-01,92000,서울특별시 노원구
2022-06-20 00:00:00,북부현대,59.24,4.0,1996-01-01,49000,서울특별시 노원구
2022-06-20 00:00:00,상계주공2(고층),37.46,4.0,1987-01-01,59000,서울특별시 노원구
2022-06-21 00:00:00,상계주공1(고층),41.3,10.0,1988-01-01,50000,서울특별시 노원구
2022-06-21 00:00:00,보람1단지,54.59,5.0,1988-01-01,66000,서울특별시 노원구
2022-06-22 00:00:00,상계주공1(고층),32.39,7.0,1988-01-01,51000,서울특별시 노원구
2022-06-22 00:00:00,상계주공7(고층),79.07,11.0,1988-01-01,100000,서울특별시 노원구
2022-06-22 00:00:00,상계주공7(고층),79.07,11.0,1988-01-01,95000,서울특별시 노원구
2022-06-23 00:00:00,상계주공4(고층),59.28,2.0,1988-01-01,70900,서울특별시 노원구
2022-06-27 00:00:00,두산,67.43,5.0,1994-01-01,71000,서울특별시 노원구
2022-06-27 00:00:00,한신1차,45.44,7.0,1987-01-01,46000,서울특별시 노원구
2022-06-29 00:00:00,벽산,43.35,1.0,1989-01-01,39000,서울특별시 노원구
2022-06-30 00:00:00,벽산,46.8,5.0,1989-01-01,55000,서울특별시 노원구
2022-06-07 00:00:00,중계그린1단지,39.91,1.0,1990-01-01,52000,서울특별시 노원구
2022-06-11 00:00:00,건영2,75.02,3.0,1991-01-01,81500,서울특별시 노원구
2022-06-14 00:00:00,상아,51.29,2.0,1989-01-01,63000,서울특별시 노원구
2022-06-15 00:00:00,상아,51.29,1.0,1989-01-01,58500,서울특별시 노원구
2022-06-18 00:00:00,라이프,115.65,2.0,1993-01-01,140000,서울특별시 노원구
2022-06-18 00:00:00,청구3,84.77,3.0,1996-01-01,125000,서울특별시 노원구
2022-06-18 00:00:00,신안,84.93,6.0,1999-01-01,104000,서울특별시 노원구
2022-06-21 00:00:00,중계무지개,49.54,11.0,1991-01-01,62900,서울특별시 노원구
2022-06-25 00:00:00,건영3,84.9,5.0,1995-01-01,122500,서울특별시 노원구
2022-06-25 00:00:00,동진,51.3,2.0,1988-01-01,35500,서울특별시 노원구
2022-06-28 00:00:00,상아,84.97,3.0,1989-01-01,87000,서울특별시 노원구
2022-07-12 00:00:00,한진한화그랑빌,84.97,14.0,2002-01-01,85500,서울특별시 노원구
2022-07-25 00:00:00,미륭,51.48,5.0,1986-01-01,72000,서울특별시 노원구
2022-07-26 00:00:00,미륭,51.48,4.0,1986-01-01,70500,서울특별시 노원구
2022-07-02 00:00:00,진명비베레,13.0588,2.0,2012-01-01,8000,서울특별시 노원구
2022-07-05 00:00:00,동부아파트,59.34,15.0,1996-01-01,55000,서울특별시 노원구
2022-07-12 00:00:00,태릉해링턴플레이스,59.98,7.0,2022-01-01,84000,서울특별시 노원구
2022-07-13 00:00:00,공릉우성아파트,59.26,7.0,1995-01-01,60000,서울특별시 노원구
2022-07-15 00:00:00,진명비베레,13.9092,2.0,2012-01-01,8400,서울특별시 노원구
2022-07-17 00:00:00,공릉동한보에센시티아파트,114.84,1.0,2000-01-01,80000,서울특별시 노원구
2022-07-24 00:00:00,비선아파트,48.6,1.0,1999-01-01,45500,서울특별시 노원구
2022-07-26 00:00:00,화랑대디오베이션,59.9883,8.0,2021-01-01,60000,서울특별시 노원구
2022-07-26 00:00:00,화랑대디오베이션,59.9883,11.0,2021-01-01,60000,서울특별시 노원구
2022-07-01 00:00:00,건영,53.14,6.0,1988-01-01,57000,서울특별시 노원구
2022-07-04 00:00:00,장미(시영6),54.02,3.0,1989-01-01,68000,서울특별시 노원구
2022-07-18 00:00:00,장미(시영6),54.02,14.0,1989-01-01,65500,서울특별시 노원구
2022-07-18 00:00:00,장미(시영6),43.41,7.0,1989-01-01,54000,서울특별시 노원구
2022-07-02 00:00:00,은빛1단지,59.95,2.0,1998-01-01,55000,서울특별시 노원구
2022-07-02 00:00:00,상계주공7(고층),79.07,8.0,1988-01-01,103000,서울특별시 노원구
2022-07-02 00:00:00,수락한신,113.92,4.0,1997-01-01,88100,서울특별시 노원구
2022-07-07 00:00:00,상계주공16(고층),59.39,10.0,1988-01-01,63000,서울특별시 노원구
2022-07-08 00:00:00,동아불암,59.4,9.0,1999-01-01,55000,서울특별시 노원구
2022-07-08 00:00:00,상계주공9(고층),79.07,1.0,1988-01-01,83900,서울특별시 노원구
2022-07-09 00:00:00,상계주공1(고층),32.39,9.0,1988-01-01,48000,서울특별시 노원구
2022-07-09 00:00:00,현대하이츠,84.85,7.0,2004-01-01,71000,서울특별시 노원구
2022-07-09 00:00:00,대창센시티,84.8577,1.0,2002-01-01,66000,서울특별시 노원구
2022-07-14 00:00:00,상계주공7(고층),41.3,10.0,1988-01-01,68900,서울특별시 노원구
2022-07-15 00:00:00,성원상떼빌,59.93,15.0,1999-01-01,45000,서울특별시 노원구
2022-07-15 00:00:00,상계주공7(고층),45.9,7.0,1988-01-01,60000,서울특별시 노원구
2022-07-15 00:00:00,상계주공2(고층),68.86,9.0,1987-01-01,92000,서울특별시 노원구
2022-07-18 00:00:00,상계주공16(고층),58.01,4.0,1988-01-01,60000,서울특별시 노원구
2022-07-18 00:00:00,상계주공2(고층),68.86,9.0,1987-01-01,87000,서울특별시 노원구
2022-07-19 00:00:00,상계주공13(고층),45.9,3.0,1989-01-01,45000,서울특별시 노원구
2022-07-21 00:00:00,은빛2단지,49.77,14.0,1998-01-01,50000,서울특별시 노원구
2022-07-21 00:00:00,희락,59.73,9.0,1997-01-01,40000,서울특별시 노원구
2022-07-27 00:00:00,보람2단지,68.99,5.0,1988-01-01,71000,서울특별시 노원구
2022-07-29 00:00:00,은빛2단지,49.77,7.0,1998-01-01,50000,서울특별시 노원구
2022-07-02 00:00:00,성원2,56.97,4.0,1995-01-01,52500,서울특별시 노원구
2022-07-06 00:00:00,주공5,76.51,10.0,1992-01-01,118000,서울특별시 노원구
2022-07-08 00:00:00,중계그린1단지,49.5,3.0,1990-01-01,63000,서울특별시 노원구
2022-07-11 00:00:00,금호타운(583),84.98,12.0,1997-01-01,78000,서울특별시 노원구
2022-07-13 00:00:00,중계무지개,39.96,5.0,1991-01-01,50000,서울특별시 노원구
2022-07-19 00:00:00,롯데우성,115.26,14.0,1993-01-01,137500,서울특별시 노원구
2022-07-23 00:00:00,중앙하이츠,84.71,2.0,1998-01-01,65000,서울특별시 노원구
2022-08-03 00:00:00,대동,59.76,5.0,1997-01-01,58000,서울특별시 노원구
2022-08-12 00:00:00,미륭,51.48,2.0,1986-01-01,75000,서울특별시 노원구
2022-08-12 00:00:00,세양청마루,84.957,8.0,2005-01-01,74000,서울특별시 노원구
2022-08-17 00:00:00,성북맨션,65.35,2.0,1976-01-01,48000,서울특별시 노원구
2022-08-20 00:00:00,미성,50.14,3.0,1986-01-01,66800,서울특별시 노원구
2022-08-20 00:00:00,미성,50.14,2.0,1986-01-01,69500,서울특별시 노원구
2022-08-27 00:00:00,삼호4,50.18,14.0,1987-01-01,60500,서울특별시 노원구
2022-08-30 00:00:00,미륭,51.48,2.0,1986-01-01,67000,서울특별시 노원구
2022-08-04 00:00:00,진명비베레,13.9092,1.0,2012-01-01,8400,서울특별시 노원구
2022-08-13 00:00:00,풍림아파트A,59.94,1.0,2001-01-01,63000,서울특별시 노원구
2022-08-16 00:00:00,태강아파트(아이파크),49.6,7.0,1999-01-01,57000,서울특별시 노원구
2022-08-21 00:00:00,삼익아파트,51.03,9.0,1995-01-01,50000,서울특별시 노원구
2022-08-23 00:00:00,공릉동한보에센시티아파트,114.84,13.0,2000-01-01,88000,서울특별시 노원구
2022-08-24 00:00:00,현대성우아파트,59.98,12.0,2000-01-01,54000,서울특별시 노원구
2022-08-25 00:00:00,비선아파트,48.93,1.0,1999-01-01,46300,서울특별시 노원구
2022-08-25 00:00:00,태릉해링턴플레이스,59.98,7.0,2022-01-01,87500,서울특별시 노원구
2022-08-25 00:00:00,태릉해링턴플레이스,59.98,7.0,2022-01-01,84500,서울특별시 노원구
2022-08-31 00:00:00,태릉해링턴플레이스,74.95,23.0,2022-01-01,106011,서울특별시 노원구
2022-08-09 00:00:00,장미(시영6),54.02,2.0,1989-01-01,60000,서울특별시 노원구
2022-08-12 00:00:00,한신1,27.0,4.0,1988-01-01,39000,서울특별시 노원구
2022-08-13 00:00:00,장미(시영6),54.29,10.0,1989-01-01,60000,서울특별시 노원구
2022-08-23 00:00:00,극동,55.72,8.0,1988-01-01,58000,서울특별시 노원구
2022-08-30 00:00:00,장미(시영6),54.02,14.0,1989-01-01,65500,서울특별시 노원구
2022-08-30 00:00:00,한신1,44.52,6.0,1988-01-01,50500,서울특별시 노원구
2022-08-01 00:00:00,상계주공11(고층),59.2,7.0,1988-01-01,73000,서울특별시 노원구
2022-08-04 00:00:00,벽산,46.8,11.0,1989-01-01,47000,서울특별시 노원구
2022-08-04 00:00:00,소담빌,14.65,7.0,2014-01-01,10000,서울특별시 노원구
2022-08-10 00:00:00,노원현대,84.78,6.0,1997-01-01,79000,서울특별시 노원구
2022-08-12 00:00:00,벽산,43.35,15.0,1989-01-01,44500,서울특별시 노원구
2022-08-12 00:00:00,상계주공7(고층),49.94,3.0,1988-01-01,78000,서울특별시 노원구
2022-08-12 00:00:00,상계1차중앙하이츠,59.82,7.0,1997-01-01,64000,서울특별시 노원구
2022-08-16 00:00:00,은빛1단지,49.77,9.0,1998-01-01,50000,서울특별시 노원구
