거래일,아파트,전용면적,층,건축년도,거래금액,주소
2015-05-02,라이프,101.85,4.0,1993-01-01,56000,서울특별시 노원구
2015-05-02,중앙하이츠2,59.91,4.0,1998-01-01,25000,서울특별시 노원구
2015-05-02,성원1,84.78,15.0,1996-01-01,44500,서울특별시 노원구
2015-05-02,현대(3차),84.35,3.0,1992-01-01,36000,서울특별시 노원구
2015-05-02,중계무지개,39.96,9.0,1991-01-01,14500,서울특별시 노원구
2015-05-02,중계무지개,59.26,8.0,1991-01-01,26050,서울특별시 노원구
2015-05-02,현대그린,84.99,3.0,1998-01-01,33700,서울특별시 노원구
2015-05-02,현대(6차),59.84,13.0,1999-01-01,27000,서울특별시 노원구
2015-05-02,현대(6차),84.98,10.0,1999-01-01,38500,서울특별시 노원구
2015-05-02,주공2,44.52,8.0,1992-01-01,16500,서울특별시 노원구
2015-05-02,중계그린1단지,39.92,15.0,1990-01-01,17500,서울특별시 노원구
2015-05-02,상아,72.73,9.0,1989-01-01,37300,서울특별시 노원구
2015-05-04,중계그린1단지,59.46,2.0,1990-01-01,29500,서울특별시 노원구
2015-05-04,중계그린1단지,39.78,9.0,1990-01-01,18500,서울특별시 노원구
2015-05-04,중계그린1단지,49.85,2.0,1990-01-01,23000,서울특별시 노원구
2015-05-04,주공2,44.52,8.0,1992-01-01,16000,서울특별시 노원구
2015-05-04,주공2,44.52,8.0,1992-01-01,17500,서울특별시 노원구
2015-05-04,신안동진,101.99,1.0,1993-01-01,47360,서울특별시 노원구
2015-05-04,경남,74.2,15.0,1989-01-01,35000,서울특별시 노원구
2015-05-04,중앙하이츠,84.21,2.0,1998-01-01,32300,서울특별시 노원구
2015-05-04,중계그린1단지,59.87,3.0,1990-01-01,24500,서울특별시 노원구
2015-05-05,중계그린1단지,49.85,1.0,1990-01-01,22300,서울특별시 노원구
2015-05-05,현대(6차),59.84,9.0,1999-01-01,26900,서울특별시 노원구
2015-05-05,중계그린1단지,49.5,4.0,1990-01-01,22800,서울특별시 노원구
2015-05-06,주공2,44.52,8.0,1992-01-01,16300,서울특별시 노원구
2015-05-06,주공8,49.72,1.0,1993-01-01,21500,서울특별시 노원구
2015-05-06,주공2,44.52,8.0,1992-01-01,17000,서울특별시 노원구
2015-05-06,주공2,44.52,7.0,1992-01-01,16300,서울특별시 노원구
2015-05-06,중계그린1단지,44.1,3.0,1990-01-01,21300,서울특별시 노원구
2015-05-06,현대(6차),59.84,10.0,1999-01-01,27000,서울특별시 노원구
2015-05-07,주공5,84.79,2.0,1992-01-01,42000,서울특별시 노원구
2015-05-07,청구3,84.77,4.0,1996-01-01,54700,서울특별시 노원구
2015-05-07,건영3,84.9,15.0,1995-01-01,48900,서울특별시 노원구
2015-05-07,삼성,59.9,2.0,1999-01-01,24500,서울특별시 노원구
2015-05-07,한화꿈에그린,84.902,5.0,2005-01-01,42300,서울특별시 노원구
2015-05-07,현대(3차),66.47,6.0,1992-01-01,31000,서울특별시 노원구
2015-05-07,성원1,84.78,9.0,1996-01-01,44900,서울특별시 노원구
2015-05-07,신안동진,134.74,10.0,1993-01-01,74000,서울특별시 노원구
2015-05-07,신안동진,101.99,12.0,1993-01-01,57400,서울특별시 노원구
2015-05-07,신동아(366),115.35,3.0,1993-01-01,60000,서울특별시 노원구
2015-05-07,주공5,44.94,7.0,1992-01-01,18000,서울특별시 노원구
2015-05-08,현대2(4차),84.87,5.0,1993-01-01,34500,서울특별시 노원구
2015-05-08,건영2,75.02,9.0,1991-01-01,33300,서울특별시 노원구
2015-05-08,주공2,44.52,8.0,1992-01-01,17300,서울특별시 노원구
2015-05-08,주공2,44.52,15.0,1992-01-01,14950,서울특별시 노원구
2015-05-08,주공5,44.52,12.0,1992-01-01,17500,서울특별시 노원구
2015-05-08,중계무지개,49.54,8.0,1991-01-01,23700,서울특별시 노원구
2015-05-08,한화꿈에그린,84.902,14.0,2005-01-01,44200,서울특별시 노원구
2015-05-08,중계무지개,59.26,5.0,1991-01-01,27300,서울특별시 노원구
2015-05-08,주공2,44.52,14.0,1992-01-01,16500,서울특별시 노원구
2015-05-09,양지마을(대림)2,59.4,17.0,1999-01-01,30500,서울특별시 노원구
2015-05-09,중계그린1단지,39.78,6.0,1990-01-01,18000,서울특별시 노원구
2015-05-09,중앙하이츠,84.98,1.0,1998-01-01,29000,서울특별시 노원구
2015-05-09,양지마을(대림)1,114.96,10.0,1998-01-01,55500,서울특별시 노원구
2015-05-09,청암3단지(582),84.536,8.0,2003-01-01,42000,서울특별시 노원구
2015-05-09,청암3단지(582),84.536,3.0,2003-01-01,36700,서울특별시 노원구
2015-05-09,중계무지개,49.89,5.0,1991-01-01,23150,서울특별시 노원구
2015-05-09,롯데(505),129.91,8.0,1989-01-01,55000,서울특별시 노원구
2015-05-09,동도센트리움(601),84.98299999999998,6.0,2005-01-01,40400,서울특별시 노원구
2015-05-09,한화꿈에그린,59.941,13.0,2005-01-01,36400,서울특별시 노원구
2015-05-09,양지마을(대림)2,59.4,7.0,1999-01-01,29500,서울특별시 노원구
2015-05-09,주공8,49.72,12.0,1993-01-01,24500,서울특별시 노원구
2015-05-09,주공7,44.1,7.0,1993-01-01,17800,서울특별시 노원구
2015-05-11,양지마을(대림)2,114.81,18.0,1999-01-01,56500,서울특별시 노원구
2015-05-11,삼성,59.9,12.0,1999-01-01,26800,서울특별시 노원구
2015-05-11,롯데(505),54.48,6.0,1989-01-01,28000,서울특별시 노원구
2015-05-11,상아,51.29,12.0,1989-01-01,26500,서울특별시 노원구
2015-05-11,건영2,75.02,11.0,1991-01-01,33500,서울특별시 노원구
2015-05-11,주공5,44.52,4.0,1992-01-01,17400,서울특별시 노원구
2015-05-11,주공2,44.52,12.0,1992-01-01,16000,서울특별시 노원구
2015-05-11,염광,131.25,16.0,1996-01-01,49000,서울특별시 노원구
2015-05-11,중계그린1단지,44.1,15.0,1990-01-01,21000,서울특별시 노원구
2015-05-11,주공4,59.39,10.0,1991-01-01,26000,서울특별시 노원구
2015-05-11,청암3단지(582),84.774,8.0,2003-01-01,36000,서울특별시 노원구
2015-05-12,양지마을(대림)2,84.88,2.0,1999-01-01,44000,서울특별시 노원구
2015-05-12,한화꿈에그린,84.902,2.0,2005-01-01,43500,서울특별시 노원구
2015-05-12,비콘드림힐(602),84.986,3.0,2005-01-01,34500,서울특별시 노원구
2015-05-12,상아,114.57,10.0,1989-01-01,55700,서울특별시 노원구
2015-05-12,중계무지개,39.82,2.0,1991-01-01,16900,서울특별시 노원구
2015-05-12,건영2,75.02,2.0,1991-01-01,30700,서울특별시 노원구
2015-05-12,성원2,56.97,2.0,1995-01-01,20250,서울특별시 노원구
2015-05-12,라이프,115.65,11.0,1993-01-01,64700,서울특별시 노원구
2015-05-12,중계그린1단지,39.78,3.0,1990-01-01,19000,서울특별시 노원구
2015-05-12,중앙하이츠,84.21,3.0,1998-01-01,32800,서울특별시 노원구
2015-05-12,중앙하이츠,84.21,2.0,1998-01-01,31000,서울특별시 노원구
2015-05-12,주공10,58.14,4.0,1995-01-01,34000,서울특별시 노원구
2015-05-12,주공8,49.72,14.0,1993-01-01,23550,서울특별시 노원구
2015-05-13,중앙하이츠,72.69,15.0,1998-01-01,32000,서울특별시 노원구
2015-05-13,중계그린1단지,39.92,15.0,1990-01-01,17200,서울특별시 노원구
2015-05-13,한화꿈에그린,84.902,10.0,2005-01-01,44000,서울특별시 노원구
2015-05-13,중계그린1단지,39.78,4.0,1990-01-01,19000,서울특별시 노원구
2015-05-13,중계그린1단지,39.78,12.0,1990-01-01,18500,서울특별시 노원구
2015-05-13,중계그린1단지,49.5,7.0,1990-01-01,23700,서울특별시 노원구
2015-05-13,동도센트리움(601),84.98299999999998,2.0,2005-01-01,44500,서울특별시 노원구
2015-05-13,중계3벽산,114.87,3.0,1999-01-01,49500,서울특별시 노원구
2015-05-13,주공5,76.51,12.0,1992-01-01,41500,서울특별시 노원구
2015-05-14,중계무지개,39.96,11.0,1991-01-01,16950,서울특별시 노원구
2015-05-14,롯데우성아파트,115.26,9.0,1993-01-01,64000,서울특별시 노원구
2015-05-14,상아,51.29,13.0,1989-01-01,26200,서울특별시 노원구
2015-05-14,주공7,44.1,14.0,1993-01-01,17300,서울특별시 노원구
2015-05-14,주공10,58.14,4.0,1995-01-01,35900,서울특별시 노원구
2015-05-14,주공5,84.79,1.0,1992-01-01,40700,서울특별시 노원구
2015-05-14,주공2,44.52,13.0,1992-01-01,16300,서울특별시 노원구
2015-05-14,양지마을(대림)2,84.88,1.0,1999-01-01,39800,서울특별시 노원구
2015-05-14,중계그린1단지,49.5,8.0,1990-01-01,23100,서울특별시 노원구
2015-05-14,중계무지개,39.96,7.0,1991-01-01,17000,서울특별시 노원구
2015-05-14,중계무지개,39.96,3.0,1991-01-01,16800,서울특별시 노원구
2015-05-15,중계그린1단지,49.5,13.0,1990-01-01,23500,서울특별시 노원구
2015-05-15,중계그린1단지,39.78,1.0,1990-01-01,17475,서울특별시 노원구
2015-05-15,양지마을(대림)2,84.88,13.0,1999-01-01,47250,서울특별시 노원구
2015-05-15,염광,132.21,18.0,1996-01-01,51000,서울특별시 노원구
2015-05-15,주공2,44.52,11.0,1992-01-01,16100,서울특별시 노원구
2015-05-15,중계그린1단지,39.91,12.0,1990-01-01,19000,서울특별시 노원구
2015-05-15,중계무지개,49.89,7.0,1991-01-01,23000,서울특별시 노원구
2015-05-16,중계그린1단지,39.78,2.0,1990-01-01,18400,서울특별시 노원구
2015-05-16,중계현대2,84.34,6.0,1991-01-01,33000,서울특별시 노원구
2015-05-16,청구(366),115.47,9.0,1993-01-01,60000,서울특별시 노원구
2015-05-16,중계무지개,49.89,1.0,1991-01-01,20450,서울특별시 노원구
2015-05-16,상아,51.29,10.0,1989-01-01,26500,서울특별시 노원구
2015-05-16,롯데(505),72.49,2.0,1989-01-01,35000,서울특별시 노원구
2015-05-16,롯데우성아파트,115.26,1.0,1993-01-01,55000,서울특별시 노원구
2015-05-16,양지마을(대림)2,84.88,1.0,1999-01-01,40000,서울특별시 노원구
2015-05-16,건영3,84.9,9.0,1995-01-01,49700,서울특별시 노원구
2015-05-16,동진,51.3,5.0,1988-01-01,12500,서울특별시 노원구
2015-05-16,중계그린1단지,49.5,6.0,1990-01-01,24100,서울특별시 노원구
2015-05-17,주공5,58.46,10.0,1992-01-01,29800,서울특별시 노원구
2015-05-18,중계무지개,39.96,4.0,1991-01-01,17000,서울특별시 노원구
2015-05-18,염광,59.34,5.0,1996-01-01,26900,서울특별시 노원구
2015-05-18,한화꿈에그린,84.902,4.0,2005-01-01,46000,서울특별시 노원구
2015-05-18,신안,84.93,6.0,1999-01-01,47000,서울특별시 노원구
2015-05-18,롯데(505),72.49,11.0,1989-01-01,37500,서울특별시 노원구
2015-05-18,염광,59.34,19.0,1996-01-01,27500,서울특별시 노원구
2015-05-18,성원1,134.78,10.0,1996-01-01,58000,서울특별시 노원구
2015-05-19,주공10,58.14,9.0,1995-01-01,35000,서울특별시 노원구
2015-05-19,염광,84.5,1.0,1996-01-01,36000,서울특별시 노원구
2015-05-19,주공2,44.52,5.0,1992-01-01,16500,서울특별시 노원구
2015-05-19,청암3단지(582),84.536,2.0,2003-01-01,34500,서울특별시 노원구
2015-05-19,라이프,101.85,11.0,1993-01-01,58000,서울특별시 노원구
2015-05-19,중계무지개,49.54,8.0,1991-01-01,23900,서울특별시 노원구
2015-05-20,주공2,44.52,12.0,1992-01-01,16000,서울특별시 노원구
2015-05-20,한화꿈에그린,84.902,10.0,2005-01-01,46700,서울특별시 노원구
2015-05-21,중계3벽산,114.87,12.0,1999-01-01,51000,서울특별시 노원구
2015-05-21,주공7,44.1,7.0,1993-01-01,17800,서울특별시 노원구
2015-05-21,주공10,58.14,1.0,1995-01-01,31400,서울특별시 노원구
2015-05-21,주공5,58.46,10.0,1992-01-01,30000,서울특별시 노원구
2015-05-21,현대그린,84.99,5.0,1998-01-01,31900,서울특별시 노원구
2015-05-21,염광,84.5,21.0,1996-01-01,38000,서울특별시 노원구
2015-05-21,주공2,44.52,15.0,1992-01-01,15000,서울특별시 노원구
2015-05-21,라이프,115.65,15.0,1993-01-01,60400,서울특별시 노원구
2015-05-21,중계무지개,49.89,3.0,1991-01-01,22700,서울특별시 노원구
2015-05-21,상아,72.73,9.0,1989-01-01,37500,서울특별시 노원구
2015-05-21,상아,114.57,3.0,1989-01-01,51900,서울특별시 노원구
2015-05-22,중계그린1단지,44.1,9.0,1990-01-01,22500,서울특별시 노원구
2015-05-22,주공7,44.1,12.0,1993-01-01,17700,서울특별시 노원구
2015-05-22,주공5,58.46,3.0,1992-01-01,29500,서울특별시 노원구
2015-05-22,비콘드림힐(602),59.924,13.0,2005-01-01,31430,서울특별시 노원구
2015-05-22,신안,59.97,10.0,1999-01-01,34500,서울특별시 노원구
2015-05-22,양지마을(대림)1,84.9,15.0,1998-01-01,50400,서울특별시 노원구
2015-05-22,중계무지개,59.26,11.0,1991-01-01,24500,서울특별시 노원구
2015-05-22,현대2(4차),84.3,7.0,1993-01-01,35300,서울특별시 노원구
2015-05-22,상아,84.97,10.0,1989-01-01,43200,서울특별시 노원구
2015-05-22,삼성,114.67,2.0,1999-01-01,45000,서울특별시 노원구
2015-05-22,한화꿈에그린TheFirst,84.97,22.0,2014-01-01,55000,서울특별시 노원구
2015-05-23,건영3,84.9,11.0,1995-01-01,55000,서울특별시 노원구
2015-05-23,신안동진,101.99,3.0,1993-01-01,59700,서울특별시 노원구
2015-05-23,주공7,44.1,13.0,1993-01-01,17000,서울특별시 노원구
2015-05-23,경남,50.97,7.0,1989-01-01,25000,서울특별시 노원구
2015-05-23,중계무지개,39.96,1.0,1991-01-01,16000,서울특별시 노원구
2015-05-23,중계그린1단지,39.92,6.0,1990-01-01,17500,서울특별시 노원구
2015-05-23,중계그린1단지,39.78,6.0,1990-01-01,19300,서울특별시 노원구
2015-05-23,중계그린1단지,59.87,14.0,1990-01-01,26800,서울특별시 노원구
2015-05-25,현대(6차),84.98,12.0,1999-01-01,38600,서울특별시 노원구
2015-05-26,중계그린1단지,39.92,8.0,1990-01-01,17700,서울특별시 노원구
2015-05-26,주공2,44.52,5.0,1992-01-01,16000,서울특별시 노원구
2015-05-26,양지마을(대림)1,84.9,12.0,1998-01-01,49100,서울특별시 노원구
2015-05-26,삼성,84.75,1.0,1999-01-01,36800,서울특별시 노원구
2015-05-27,주공5,84.79,3.0,1992-01-01,43000,서울특별시 노원구
2015-05-27,주공5,58.46,11.0,1992-01-01,30800,서울특별시 노원구
2015-05-27,건영3,84.9,9.0,1995-01-01,54800,서울특별시 노원구
2015-05-27,중계그린1단지,39.78,3.0,1990-01-01,18300,서울특별시 노원구
2015-05-27,주공8,49.72,7.0,1993-01-01,25000,서울특별시 노원구
2015-05-27,현대(6차),59.84,15.0,1999-01-01,27500,서울특별시 노원구
2015-05-27,주공8,49.72,12.0,1993-01-01,24500,서울특별시 노원구
2015-05-28,주공2,44.52,10.0,1992-01-01,17300,서울특별시 노원구
2015-05-28,주공8,49.72,2.0,1993-01-01,22700,서울특별시 노원구
2015-05-28,성원2,84.51,14.0,1995-01-01,30500,서울특별시 노원구
2015-05-28,주공5,38.64,14.0,1992-01-01,16000,서울특별시 노원구
2015-05-28,건영2,84.96,5.0,1991-01-01,38000,서울특별시 노원구
2015-05-28,대림벽산(363),114.39,15.0,1993-01-01,68500,서울특별시 노원구
2015-05-28,비콘드림힐(602),59.924,1.0,2005-01-01,28700,서울특별시 노원구
2015-05-28,상아,51.29,13.0,1989-01-01,26000,서울특별시 노원구
2015-05-29,상아,51.29,9.0,1989-01-01,24800,서울특별시 노원구
2015-05-29,중계무지개,49.54,4.0,1991-01-01,23000,서울특별시 노원구
2015-05-29,현대2(4차),84.3,1.0,1993-01-01,31300,서울특별시 노원구
2015-05-29,주공8,49.72,11.0,1993-01-01,22200,서울특별시 노원구
2015-05-29,건영3,84.9,9.0,1995-01-01,55000,서울특별시 노원구
2015-05-29,청구3,84.77,5.0,1996-01-01,56000,서울특별시 노원구
2015-05-29,주공8,49.72,9.0,1993-01-01,24000,서울특별시 노원구
2015-05-29,현대(6차),59.84,4.0,1999-01-01,26950,서울특별시 노원구
2015-05-30,삼성,84.75,17.0,1999-01-01,42000,서울특별시 노원구
2015-05-30,주공8,49.72,12.0,1993-01-01,22900,서울특별시 노원구
2015-05-30,한화꿈에그린,84.902,9.0,2005-01-01,45000,서울특별시 노원구
2015-05-30,한화꿈에그린TheFirst,59.98,14.0,2014-01-01,43000,서울특별시 노원구
2015-05-30,경남,74.2,7.0,1989-01-01,38500,서울특별시 노원구
2015-05-30,중계무지개,39.82,6.0,1991-01-01,17000,서울특별시 노원구
2015-05-30,중계무지개,49.54,15.0,1991-01-01,21500,서울특별시 노원구
2015-05-30,건영2,84.96,9.0,1991-01-01,35850,서울특별시 노원구
2015-05-30,양지마을(대림)2,84.88,11.0,1999-01-01,46800,서울특별시 노원구
2015-05-30,주공2,44.52,2.0,1992-01-01,15500,서울특별시 노원구
2015-05-30,염광,84.5,13.0,1996-01-01,39800,서울특별시 노원구
2015-05-30,한화꿈에그린,84.902,15.0,2005-01-01,44500,서울특별시 노원구
2015-05-30,주공4,76.51,14.0,1991-01-01,33500,서울특별시 노원구
2015-05-30,주공5,58.46,13.0,1992-01-01,29800,서울특별시 노원구
2015-05-30,롯데우성아파트,115.26,6.0,1993-01-01,63900,서울특별시 노원구
2015-05-31,진로유통조합대림,84.94,13.0,1992-01-01,33500,서울특별시 노원구
2015-05-01,한신1,27.0,6.0,1988-01-01,14450,서울특별시 노원구
2015-05-01,청솔(시영7),49.5,7.0,1989-01-01,20800,서울특별시 노원구
2015-05-01,청솔(시영7),39.78,15.0,1989-01-01,15300,서울특별시 노원구
2015-05-02,우성,127.22,3.0,1988-01-01,51300,서울특별시 노원구
2015-05-02,장미(시영6),54.02,4.0,1989-01-01,21500,서울특별시 노원구
2015-05-02,하계1청구,84.6,9.0,1997-01-01,45900,서울특별시 노원구
2015-05-02,장미(시영6),54.02,10.0,1989-01-01,22800,서울특별시 노원구
2015-05-03,하계1청구,84.6,12.0,1997-01-01,48000,서울특별시 노원구
2015-05-04,청솔(시영7),49.85,2.0,1989-01-01,20800,서울특별시 노원구
2015-05-04,학여울청구,84.77,7.0,1999-01-01,40750,서울특별시 노원구
2015-05-04,장미(시영6),43.41,7.0,1989-01-01,18500,서울특별시 노원구
2015-05-04,학여울청구,59.4,15.0,1999-01-01,30000,서울특별시 노원구
2015-05-05,청솔(시영7),49.5,4.0,1989-01-01,20000,서울특별시 노원구
2015-05-05,학여울청구,59.4,17.0,1999-01-01,31200,서울특별시 노원구
2015-05-05,청솔(시영7),39.78,10.0,1989-01-01,16950,서울특별시 노원구
2015-05-05,현대,84.95,1.0,1988-01-01,39500,서울특별시 노원구
2015-05-05,미성,72.17,2.0,1989-01-01,34500,서울특별시 노원구
2015-05-06,극동,55.72,14.0,1988-01-01,25600,서울특별시 노원구
2015-05-06,건영,45.55,4.0,1988-01-01,19500,서울특별시 노원구
2015-05-07,하계2현대,75.35,13.0,1997-01-01,40300,서울특별시 노원구
2015-05-07,건영,53.14,3.0,1988-01-01,24500,서울특별시 노원구
2015-05-08,한신동성,138.29,3.0,1993-01-01,53000,서울특별시 노원구
2015-05-08,청솔(시영7),49.85,3.0,1989-01-01,20500,서울특별시 노원구
2015-05-08,장미(시영6),65.33,9.0,1989-01-01,27800,서울특별시 노원구
2015-05-08,한신1,27.0,8.0,1988-01-01,14850,서울특별시 노원구
2015-05-08,장미(시영6),43.56,7.0,1989-01-01,17400,서울특별시 노원구
2015-05-08,극동,55.72,2.0,1988-01-01,24970,서울특별시 노원구
2015-05-08,우성,127.22,2.0,1988-01-01,50000,서울특별시 노원구
2015-05-09,하계1청구,84.6,10.0,1997-01-01,49000,서울특별시 노원구
2015-05-09,학여울청구,113.51,17.0,1999-01-01,45000,서울특별시 노원구
2015-05-09,한신1,44.52,3.0,1988-01-01,22800,서울특별시 노원구
2015-05-13,미성,72.17,3.0,1989-01-01,35000,서울특별시 노원구
2015-05-13,청솔(시영7),49.5,3.0,1989-01-01,20600,서울특별시 노원구
2015-05-14,한신2,35.28,9.0,1988-01-01,18400,서울특별시 노원구
2015-05-14,한신동성,112.24,5.0,1993-01-01,50500,서울특별시 노원구
2015-05-15,장미(시영6),43.41,4.0,1989-01-01,17300,서울특별시 노원구
2015-05-15,한신1,27.0,13.0,1988-01-01,14000,서울특별시 노원구
2015-05-15,청솔(시영7),59.7,2.0,1989-01-01,22800,서울특별시 노원구
2015-05-16,청솔(시영7),59.87,13.0,1989-01-01,24500,서울특별시 노원구
2015-05-16,건영,53.14,2.0,1988-01-01,22600,서울특별시 노원구
2015-05-16,건영,65.43,7.0,1988-01-01,33950,서울특별시 노원구
2015-05-16,청솔(시영7),49.5,10.0,1989-01-01,20600,서울특별시 노원구
2015-05-17,장미(시영6),54.29,3.0,1989-01-01,23300,서울특별시 노원구
2015-05-18,장미(시영6),54.29,7.0,1989-01-01,22300,서울특별시 노원구
2015-05-19,청구,84.97,6.0,1988-01-01,40500,서울특별시 노원구
2015-05-19,벽산,70.56,9.0,1988-01-01,34800,서울특별시 노원구
2015-05-19,청구,84.97,8.0,1988-01-01,41300,서울특별시 노원구
2015-05-20,장미(시영6),43.41,6.0,1989-01-01,18000,서울특별시 노원구
2015-05-20,극동,84.91,6.0,1988-01-01,39900,서울특별시 노원구
2015-05-20,장미(시영6),54.02,7.0,1989-01-01,24000,서울특별시 노원구
2015-05-21,학여울청구,59.4,5.0,1999-01-01,28750,서울특별시 노원구
2015-05-21,청구,70.69,9.0,1988-01-01,37500,서울특별시 노원구
2015-05-22,청구,84.97,2.0,1988-01-01,38500,서울특별시 노원구
2015-05-22,장미(시영6),64.88,13.0,1989-01-01,26200,서울특별시 노원구
2015-05-22,장미(시영6),43.41,5.0,1989-01-01,13800,서울특별시 노원구
2015-05-22,장미(시영6),54.02,15.0,1989-01-01,21500,서울특별시 노원구
2015-05-23,청솔(시영7),49.5,13.0,1989-01-01,22400,서울특별시 노원구
2015-05-23,청솔(시영7),49.5,13.0,1989-01-01,22000,서울특별시 노원구
2015-05-23,한신1,44.52,4.0,1988-01-01,23000,서울특별시 노원구
2015-05-23,청솔(시영7),59.46,9.0,1989-01-01,27000,서울특별시 노원구
2015-05-23,한신2,44.52,14.0,1988-01-01,23300,서울특별시 노원구
2015-05-23,장미(시영6),43.56,1.0,1989-01-01,15800,서울특별시 노원구
2015-05-23,한신1,44.52,4.0,1988-01-01,22500,서울특별시 노원구
2015-05-25,극동,70.56,7.0,1988-01-01,32700,서울특별시 노원구
2015-05-25,건영,53.14,7.0,1988-01-01,24300,서울특별시 노원구
2015-05-25,장미(시영6),64.88,3.0,1989-01-01,26450,서울특별시 노원구
2015-05-25,청솔(시영7),49.5,6.0,1989-01-01,20000,서울특별시 노원구
2015-05-26,청솔(시영7),49.85,15.0,1989-01-01,20200,서울특별시 노원구
2015-05-26,미성,84.94,1.0,1989-01-01,36500,서울특별시 노원구
2015-05-26,장미(시영6),54.02,11.0,1989-01-01,21900,서울특별시 노원구
2015-05-27,우방,59.74,7.0,1999-01-01,24500,서울특별시 노원구
2015-05-27,청솔(시영7),49.5,3.0,1989-01-01,22000,서울특별시 노원구
2015-05-28,한신동성,138.29,5.0,1993-01-01,53300,서울특별시 노원구
2015-05-29,우방,104.83,9.0,1999-01-01,40500,서울특별시 노원구
2015-05-29,장미(시영6),64.88,9.0,1989-01-01,27500,서울특별시 노원구
2015-05-29,우방,59.74,5.0,1999-01-01,23000,서울특별시 노원구
2015-05-29,벽산,70.56,8.0,1988-01-01,33800,서울특별시 노원구
2015-05-29,미성,84.94,11.0,1989-01-01,39000,서울특별시 노원구
2015-05-29,장미(시영6),54.02,9.0,1989-01-01,24800,서울특별시 노원구
2015-05-29,한신1,27.0,15.0,1988-01-01,13500,서울특별시 노원구
2015-05-30,벽산,84.85,14.0,1988-01-01,40000,서울특별시 노원구
2015-05-30,현대,84.95,13.0,1988-01-01,42800,서울특별시 노원구
2015-05-30,한신동성,112.24,9.0,1993-01-01,51000,서울특별시 노원구
2015-05-30,학여울청구,84.77,11.0,1999-01-01,41500,서울특별시 노원구
2015-05-30,하계2현대,75.35,11.0,1997-01-01,39000,서울특별시 노원구
2015-06-01,시영2단지(라이프)아파트,39.6,3.0,1994-01-01,16650,서울특별시 노원구
2015-06-01,청솔아파트9,84.9,6.0,2000-01-01,39200,서울특별시 노원구
2015-06-01,비선아파트,48.6,2.0,1999-01-01,22850,서울특별시 노원구
2015-06-02,풍림아파트A,84.99,11.0,2001-01-01,41800,서울특별시 노원구
2015-06-02,시영2단지(라이프)아파트,39.6,1.0,1994-01-01,15000,서울특별시 노원구
2015-06-02,비선아파트,48.6,2.0,1999-01-01,23000,서울특별시 노원구
2015-06-03,시영3차(라이프)아파트,39.6,5.0,1994-01-01,17000,서울특별시 노원구
2015-06-03,비선아파트,49.28,10.0,1999-01-01,22900,서울특별시 노원구
2015-06-03,건영아파트,84.75,7.0,1998-01-01,31500,서울특별시 노원구
2015-06-03,서경하누리아파트,68.77,2.0,2005-01-01,23800,서울특별시 노원구
2015-06-03,진주브라운,68.31,6.0,2004-01-01,22500,서울특별시 노원구
2015-06-04,두산힐스빌아파트,60.0,6.0,2000-01-01,31700,서울특별시 노원구
2015-06-04,우방아파트,84.881,15.0,2000-01-01,39000,서울특별시 노원구
2015-06-04,태강아파트,49.6,5.0,1999-01-01,22900,서울특별시 노원구
2015-06-04,동신아파트,59.99,2.0,1999-01-01,24900,서울특별시 노원구
2015-06-04,공릉우성아파트,59.26,14.0,1995-01-01,24400,서울특별시 노원구
2015-06-05,동신아파트,59.99,5.0,1999-01-01,24800,서울특별시 노원구
2015-06-05,태강아파트,59.34,2.0,1999-01-01,28500,서울특별시 노원구
2015-06-05,풍림아파트A,59.94,18.0,2001-01-01,32200,서울특별시 노원구
2015-06-05,효성화운트빌아파트,99.917,9.0,2000-01-01,53000,서울특별시 노원구
2015-06-05,서진프라자아파트,93.03,4.0,1997-01-01,26900,서울특별시 노원구
2015-06-05,풍림아파트A,59.94,1.0,2001-01-01,31900,서울특별시 노원구
2015-06-06,효성아파트,84.66,4.0,1995-01-01,39250,서울특별시 노원구
2015-06-06,대아아파트1차,59.75,6.0,1997-01-01,22800,서울특별시 노원구
2015-06-06,대명아파트,64.8,1.0,1989-01-01,23200,서울특별시 노원구
2015-06-06,삼익아파트,51.03,1.0,1995-01-01,20300,서울특별시 노원구
2015-06-06,시영3차(라이프)아파트,49.5,5.0,1994-01-01,23500,서울특별시 노원구
2015-06-06,비선아파트,49.28,9.0,1999-01-01,22900,서울특별시 노원구
2015-06-06,청솔아파트8,84.65,7.0,2000-01-01,40000,서울특별시 노원구
2015-06-06,시영3차(라이프)아파트,39.6,13.0,1994-01-01,17600,서울특별시 노원구
2015-06-06,시영3차(라이프)아파트,34.44,10.0,1994-01-01,14500,서울특별시 노원구
2015-06-06,태강아파트,59.38,10.0,1999-01-01,28800,서울특별시 노원구
2015-06-08,시영3차(라이프)아파트,39.6,2.0,1994-01-01,15800,서울특별시 노원구
2015-06-08,청솔아파트9,84.99,8.0,2000-01-01,34000,서울특별시 노원구
2015-06-08,하늘공원,84.58,2.0,2006-01-01,28000,서울특별시 노원구
2015-06-08,태강아파트,49.6,5.0,1999-01-01,23100,서울특별시 노원구
2015-06-08,신성미소지움아파트,107.713,5.0,2004-01-01,38500,서울특별시 노원구
2015-06-08,동신아파트,84.97,2.0,1999-01-01,34700,서울특별시 노원구
2015-06-08,서경하누리아파트,60.68,7.0,2005-01-01,23500,서울특별시 노원구
2015-06-09,효성아파트,59.84,5.0,1999-01-01,28000,서울특별시 노원구
