기준_날짜,대여소ID,대여건수,반납건수,반납-대여
2023-01-03,ST-1669,10,0,-10
2023-01-03,ST-167,2,0,-2
2023-01-03,ST-1670,2,2,0
2023-01-03,ST-1681,2,0,-2
2023-01-03,ST-1690,62,79,17
2023-01-03,ST-172,2,0,-2
2023-01-03,ST-1722,4,4,0
2023-01-03,ST-174,2,2,0
2023-01-03,ST-1746,2,2,0
2023-01-03,ST-175,4,12,8
2023-01-03,ST-176,10,6,-4
2023-01-03,ST-1760,2,2,0
2023-01-03,ST-177,12,12,0
2023-01-03,ST-1777,2,2,0
2023-01-03,ST-1779,4,0,-4
2023-01-03,ST-1780,4,8,4
2023-01-03,ST-1781,4,8,4
2023-01-03,ST-1783,2,2,0
2023-01-03,ST-1785,4,0,-4
2023-01-03,ST-1786,6,2,-4
2023-01-03,ST-1787,2,8,6
2023-01-03,ST-1807,8,0,-8
2023-01-03,ST-181,6,0,-6
2023-01-03,ST-1811,2,4,2
2023-01-03,ST-1812,4,10,6
2023-01-03,ST-1813,14,6,-8
2023-01-03,ST-1818,2,2,0
2023-01-03,ST-189,10,14,4
2023-01-03,ST-1895,2,4,2
2023-01-03,ST-1909,2,0,-2
2023-01-03,ST-195,2,0,-2
2023-01-03,ST-198,2,16,14
2023-01-03,ST-202,2,0,-2
2023-01-03,ST-204,2,2,0
2023-01-03,ST-205,4,2,-2
2023-01-03,ST-2222,6,8,2
2023-01-03,ST-2223,2,6,4
2023-01-03,ST-2226,2,0,-2
2023-01-03,ST-2236,2,0,-2
2023-01-03,ST-2237,2,0,-2
2023-01-03,ST-2247,2,0,-2
2023-01-03,ST-2267,2,0,-2
2023-01-03,ST-2268,20,18,-2
2023-01-03,ST-2269,10,6,-4
2023-01-03,ST-2270,2,2,0
2023-01-03,ST-2272,2,2,0
2023-01-03,ST-2276,2,4,2
2023-01-03,ST-2278,6,2,-4
2023-01-03,ST-2284,2,0,-2
2023-01-03,ST-2298,2,2,0
2023-01-03,ST-2305,8,6,-2
2023-01-03,ST-2308,8,10,2
2023-01-03,ST-2309,4,8,4
2023-01-03,ST-2310,80,62,-18
2023-01-03,ST-2312,21,12,-9
2023-01-03,ST-2314,4,8,4
2023-01-03,ST-2317,8,4,-4
2023-01-03,ST-2318,33,34,1
2023-01-03,ST-2320,26,25,-1
2023-01-03,ST-2321,42,45,3
2023-01-03,ST-2325,20,16,-4
2023-01-03,ST-2326,52,56,4
2023-01-03,ST-2327,30,30,0
2023-01-03,ST-2329,12,12,0
2023-01-03,ST-2330,74,69,-5
2023-01-03,ST-2331,86,66,-20
2023-01-03,ST-2332,23,24,1
2023-01-03,ST-2333,16,14,-2
2023-01-03,ST-2334,9,2,-7
2023-01-03,ST-2335,12,16,4
2023-01-03,ST-2337,8,8,0
2023-01-03,ST-2338,20,2,-18
2023-01-03,ST-2339,16,16,0
2023-01-03,ST-234,32,30,-2
2023-01-03,ST-2340,38,18,-20
2023-01-03,ST-2341,86,88,2
2023-01-03,ST-2342,60,66,6
2023-01-03,ST-2343,2,0,-2
2023-01-03,ST-235,34,42,8
2023-01-03,ST-236,26,24,-2
2023-01-03,ST-237,50,42,-8
2023-01-03,ST-238,16,14,-2
2023-01-03,ST-239,6,0,-6
2023-01-03,ST-240,6,0,-6
2023-01-03,ST-2405,2,0,-2
2023-01-03,ST-2406,4,4,0
2023-01-03,ST-2407,4,2,-2
2023-01-03,ST-2408,2,0,-2
2023-01-03,ST-241,42,28,-14
2023-01-03,ST-2410,2,0,-2
2023-01-03,ST-242,41,20,-21
2023-01-03,ST-2420,66,58,-8
2023-01-03,ST-2422,4,4,0
2023-01-03,ST-243,74,71,-3
2023-01-03,ST-2431,6,2,-4
2023-01-03,ST-244,50,50,0
2023-01-03,ST-245,10,20,10
2023-01-03,ST-2450,4,0,-4
2023-01-03,ST-2451,2,0,-2
2023-01-03,ST-2459,2,2,0
2023-01-03,ST-246,6,14,8
2023-01-03,ST-2466,77,74,-3
2023-01-03,ST-2467,43,44,1
2023-01-03,ST-2468,12,10,-2
2023-01-03,ST-247,10,10,0
2023-01-03,ST-248,18,24,6
2023-01-03,ST-249,28,38,10
2023-01-03,ST-2496,2,0,-2
2023-01-03,ST-2497,2,2,0
2023-01-03,ST-2498,2,0,-2
2023-01-03,ST-2499,10,12,2
2023-01-03,ST-250,28,30,2
2023-01-03,ST-2501,22,18,-4
2023-01-03,ST-2502,2,6,4
2023-01-03,ST-2504,2,0,-2
2023-01-03,ST-2507,12,12,0
2023-01-03,ST-2508,6,29,23
2023-01-03,ST-251,64,67,3
2023-01-03,ST-2516,2,0,-2
2023-01-03,ST-252,8,4,-4
2023-01-03,ST-2527,2,4,2
2023-01-03,ST-253,12,10,-2
2023-01-03,ST-254,4,0,-4
2023-01-03,ST-2541,14,0,-14
2023-01-03,ST-2542,2,2,0
2023-01-03,ST-2543,14,12,-2
2023-01-03,ST-2544,2,6,4
2023-01-03,ST-2545,4,10,6
2023-01-03,ST-2546,4,2,-2
2023-01-03,ST-2547,2,2,0
2023-01-03,ST-2560,4,2,-2
2023-01-03,ST-257,4,6,2
2023-01-03,ST-2571,2,2,0
2023-01-03,ST-258,4,8,4
2023-01-03,ST-2588,2,2,0
2023-01-03,ST-259,6,6,0
2023-01-03,ST-2602,2,0,-2
2023-01-03,ST-2608,2,0,-2
2023-01-03,ST-261,2,0,-2
2023-01-03,ST-262,18,20,2
2023-01-03,ST-2625,2,0,-2
2023-01-03,ST-2626,2,0,-2
2023-01-03,ST-265,8,8,0
2023-01-03,ST-2667,2,0,-2
2023-01-03,ST-269,2,8,6
2023-01-03,ST-2690,2,0,-2
2023-01-03,ST-2693,2,2,0
2023-01-03,ST-270,8,10,2
2023-01-03,ST-271,12,16,4
2023-01-03,ST-272,18,26,8
2023-01-03,ST-273,2,6,4
2023-01-03,ST-2733,2,0,-2
2023-01-03,ST-274,8,4,-4
2023-01-03,ST-276,8,8,0
2023-01-03,ST-2787,48,52,4
2023-01-03,ST-2805,2,0,-2
2023-01-03,ST-2834,22,20,-2
2023-01-03,ST-2837,2,0,-2
2023-01-03,ST-2843,6,4,-2
2023-01-03,ST-2845,2,2,0
2023-01-03,ST-2849,2,0,-2
2023-01-03,ST-2856,4,4,0
2023-01-03,ST-2865,10,12,2
2023-01-03,ST-2882,2,0,-2
2023-01-03,ST-2891,4,4,0
2023-01-03,ST-2903,15,18,3
2023-01-03,ST-2904,2,2,0
2023-01-03,ST-2935,4,0,-4
2023-01-03,ST-297,2,0,-2
2023-01-03,ST-3002,73,74,1
2023-01-03,ST-3003,109,111,2
2023-01-03,ST-3012,2,2,0
2023-01-03,ST-3042,56,66,10
2023-01-03,ST-3043,126,160,34
2023-01-03,ST-3044,125,150,25
2023-01-03,ST-3077,2,0,-2
2023-01-03,ST-3078,2,0,-2
2023-01-03,ST-3096,2,0,-2
2023-01-03,ST-3099,28,34,6
2023-01-03,ST-3111,2,0,-2
2023-01-03,ST-3120,40,32,-8
2023-01-03,ST-3121,28,24,-4
2023-01-03,ST-3136,42,51,9
2023-01-03,ST-3168,2,0,-2
2023-01-03,ST-3186,4,2,-2
2023-01-03,ST-322,2,0,-2
2023-01-03,ST-336,2,0,-2
2023-01-03,ST-338,2,4,2
2023-01-03,ST-357,2,0,-2
2023-01-03,ST-358,52,56,4
2023-01-03,ST-359,60,52,-8
2023-01-03,ST-360,76,70,-6
2023-01-03,ST-361,94,86,-8
2023-01-03,ST-362,72,68,-4
2023-01-03,ST-363,44,30,-14
2023-01-03,ST-364,109,120,11
2023-01-03,ST-365,14,8,-6
2023-01-03,ST-366,95,99,4
2023-01-03,ST-368,235,204,-31
2023-01-03,ST-369,26,32,6
2023-01-03,ST-370,8,8,0
2023-01-03,ST-371,58,72,14
2023-01-03,ST-372,32,34,2
2023-01-03,ST-375,68,82,14
2023-01-03,ST-376,32,44,12
2023-01-03,ST-379,4,2,-2
2023-01-03,ST-382,8,4,-4
2023-01-03,ST-384,4,6,2
2023-01-03,ST-385,4,2,-2
2023-01-03,ST-389,2,2,0
2023-01-03,ST-390,6,2,-4
2023-01-03,ST-391,4,0,-4
2023-01-03,ST-392,12,6,-6
2023-01-03,ST-394,20,14,-6
2023-01-03,ST-395,4,2,-2
2023-01-03,ST-396,2,0,-2
2023-01-03,ST-397,8,12,4
2023-01-03,ST-398,18,18,0
2023-01-03,ST-400,4,14,10
2023-01-03,ST-402,2,6,4
2023-01-03,ST-403,2,0,-2
2023-01-03,ST-407,4,4,0
2023-01-03,ST-408,18,14,-4
2023-01-03,ST-409,6,12,6
2023-01-03,ST-410,8,8,0
2023-01-03,ST-442,4,6,2
2023-01-03,ST-445,55,26,-29
2023-01-03,ST-446,159,170,11
2023-01-03,ST-447,26,28,2
2023-01-03,ST-48,2,6,4
2023-01-03,ST-482,82,86,4
2023-01-03,ST-483,12,8,-4
2023-01-03,ST-492,2,2,0
2023-01-03,ST-506,186,188,2
2023-01-03,ST-539,2,0,-2
2023-01-03,ST-565,2,0,-2
2023-01-03,ST-572,2,0,-2
2023-01-03,ST-595,6,4,-2
2023-01-03,ST-596,2,0,-2
2023-01-03,ST-599,2,2,0
2023-01-03,ST-692,2,4,2
2023-01-03,ST-693,2,0,-2
2023-01-03,ST-697,2,0,-2
2023-01-03,ST-73,2,0,-2
2023-01-03,ST-772,2,0,-2
2023-01-03,ST-776,2,4,2
2023-01-03,ST-782,2,0,-2
2023-01-03,ST-790,2,2,0
2023-01-03,ST-791,6,0,-6
2023-01-03,ST-792,4,2,-2
2023-01-03,ST-796,2,4,2
2023-01-03,ST-814,2,0,-2
2023-01-03,ST-823,2,2,0
2023-01-03,ST-827,6,6,0
2023-01-03,ST-849,2,2,0
2023-01-03,ST-890,2,0,-2
2023-01-03,ST-891,2,0,-2
2023-01-03,ST-907,2,0,-2
2023-01-03,ST-910,2,0,-2
2023-01-03,ST-912,2,4,2
2023-01-03,ST-947,2,0,-2
2023-01-03,ST-953,2,2,0
2023-01-03,ST-959,2,2,0
2023-01-03,ST-967,25,26,1
2023-01-03,ST-97,8,18,10
2023-01-03,ST-973,4,2,-2
2023-01-03,ST-974,2,0,-2
2023-01-03,ST-98,6,6,0
2023-01-03,ST-983,16,10,-6
2023-01-03,ST-984,4,6,2
2023-01-03,ST-985,8,8,0
2023-01-03,ST-987,10,20,10
2023-01-03,ST-988,8,4,-4
2023-01-03,ST-99,44,39,-5
2023-01-04,ST-102,6,10,4
2023-01-04,ST-103,54,42,-12
2023-01-04,ST-105,72,66,-6
2023-01-04,ST-106,168,185,17
2023-01-04,ST-107,28,18,-10
2023-01-04,ST-108,57,43,-14
2023-01-04,ST-109,101,100,-1
2023-01-04,ST-1095,8,6,-2
2023-01-04,ST-1097,2,2,0
2023-01-04,ST-1098,2,0,-2
2023-01-04,ST-1099,2,2,0
2023-01-04,ST-111,74,64,-10
2023-01-04,ST-112,101,134,33
2023-01-04,ST-1129,2,0,-2
2023-01-04,ST-1131,2,0,-2
2023-01-04,ST-1136,2,0,-2
2023-01-04,ST-114,20,14,-6
2023-01-04,ST-1169,2,0,-2
2023-01-04,ST-1186,2,2,0
2023-01-04,ST-119,2,2,0
2023-01-04,ST-1191,50,40,-10
2023-01-04,ST-1192,4,2,-2
2023-01-04,ST-1193,10,8,-2
2023-01-04,ST-1194,20,16,-4
2023-01-04,ST-1195,59,56,-3
2023-01-04,ST-1197,122,48,-74
2023-01-04,ST-1198,88,90,2
2023-01-04,ST-1199,10,14,4
2023-01-04,ST-1201,7,2,-5
2023-01-04,ST-121,2,0,-2
2023-01-04,ST-1215,2,0,-2
2023-01-04,ST-1263,45,40,-5
2023-01-04,ST-1266,12,4,-8
2023-01-04,ST-1298,32,42,10
2023-01-04,ST-1300,11,22,11
2023-01-04,ST-132,4,4,0
2023-01-04,ST-1332,2,4,2
2023-01-04,ST-1334,2,0,-2
2023-01-04,ST-1335,4,14,10
2023-01-04,ST-1342,2,0,-2
2023-01-04,ST-1344,2,6,4
2023-01-04,ST-136,2,2,0
2023-01-04,ST-137,2,0,-2
2023-01-04,ST-1372,4,4,0
2023-01-04,ST-1378,8,10,2
2023-01-04,ST-1427,4,2,-2
2023-01-04,ST-1428,4,4,0
2023-01-04,ST-1433,2,0,-2
2023-01-04,ST-1435,2,6,4
2023-01-04,ST-1438,2,4,2
2023-01-04,ST-1439,6,4,-2
2023-01-04,ST-1440,8,10,2
2023-01-04,ST-1441,2,2,0
2023-01-04,ST-1443,2,0,-2
2023-01-04,ST-1447,2,4,2
2023-01-04,ST-1449,10,6,-4
2023-01-04,ST-145,4,2,-2
2023-01-04,ST-1452,2,0,-2
2023-01-04,ST-1454,2,2,0
2023-01-04,ST-1455,10,4,-6
2023-01-04,ST-1456,2,2,0
2023-01-04,ST-1458,2,0,-2
2023-01-04,ST-1469,2,0,-2
2023-01-04,ST-152,2,2,0
2023-01-04,ST-157,2,0,-2
2023-01-04,ST-1574,2,4,2
2023-01-04,ST-1575,2,0,-2
2023-01-04,ST-158,4,0,-4
2023-01-04,ST-1599,6,6,0
2023-01-04,ST-1603,4,2,-2
2023-01-04,ST-1606,2,0,-2
2023-01-04,ST-1610,2,4,2
2023-01-04,ST-1611,2,0,-2
2023-01-04,ST-1616,8,4,-4
2023-01-04,ST-1617,10,0,-10
2023-01-04,ST-1618,2,2,0
2023-01-04,ST-162,10,4,-6
2023-01-04,ST-1625,2,0,-2
2023-01-04,ST-1629,12,8,-4
2023-01-04,ST-1631,6,4,-2
2023-01-04,ST-1632,10,10,0
2023-01-04,ST-1637,2,2,0
2023-01-04,ST-1640,2,0,-2
2023-01-04,ST-1659,2,0,-2
2023-01-04,ST-1660,26,26,0
2023-01-04,ST-1661,50,48,-2
2023-01-04,ST-1663,10,12,2
2023-01-04,ST-1664,4,0,-4
2023-01-04,ST-1669,10,0,-10
2023-01-04,ST-1681,2,0,-2
2023-01-04,ST-1690,84,81,-3
2023-01-04,ST-1722,8,8,0
2023-01-04,ST-1724,2,0,-2
2023-01-04,ST-1746,2,2,0
2023-01-04,ST-175,6,12,6
2023-01-04,ST-176,10,6,-4
2023-01-04,ST-177,12,12,0
2023-01-04,ST-1777,2,2,0
2023-01-04,ST-1778,2,0,-2
2023-01-04,ST-1779,4,0,-4
2023-01-04,ST-1780,6,2,-4
2023-01-04,ST-1781,2,2,0
2023-01-04,ST-1783,6,0,-6
2023-01-04,ST-1786,4,0,-4
2023-01-04,ST-1787,2,4,2
2023-01-04,ST-18,4,0,-4
2023-01-04,ST-1804,2,2,0
2023-01-04,ST-1808,2,2,0
2023-01-04,ST-181,2,0,-2
2023-01-04,ST-1812,4,10,6
2023-01-04,ST-1813,6,8,2
2023-01-04,ST-1818,4,2,-2
2023-01-04,ST-1820,2,0,-2
2023-01-04,ST-1829,2,0,-2
2023-01-04,ST-1833,2,0,-2
2023-01-04,ST-185,2,0,-2
2023-01-04,ST-1859,2,0,-2
2023-01-04,ST-186,4,4,0
2023-01-04,ST-1871,2,0,-2
2023-01-04,ST-189,4,8,4
2023-01-04,ST-1895,2,2,0
2023-01-04,ST-1897,2,0,-2
2023-01-04,ST-1926,2,2,0
2023-01-04,ST-195,2,2,0
2023-01-04,ST-197,2,0,-2
2023-01-04,ST-198,6,10,4
2023-01-04,ST-201,4,2,-2
2023-01-04,ST-202,2,0,-2
2023-01-04,ST-205,2,0,-2
2023-01-04,ST-2074,2,0,-2
2023-01-04,ST-2177,2,0,-2
2023-01-04,ST-2222,6,10,4
2023-01-04,ST-2236,4,0,-4
2023-01-04,ST-2237,2,0,-2
2023-01-04,ST-2268,17,26,9
2023-01-04,ST-2269,6,6,0
2023-01-04,ST-2270,2,2,0
2023-01-04,ST-2278,6,2,-4
2023-01-04,ST-2279,2,2,0
2023-01-04,ST-2284,2,2,0
2023-01-04,ST-2294,2,0,-2
2023-01-04,ST-2295,2,0,-2
2023-01-04,ST-2298,2,2,0
2023-01-04,ST-2305,6,6,0
2023-01-04,ST-2308,8,10,2
2023-01-04,ST-2309,4,8,4
2023-01-04,ST-2310,95,75,-20
2023-01-04,ST-2312,12,10,-2
2023-01-04,ST-2314,2,12,10
2023-01-04,ST-2317,12,4,-8
2023-01-04,ST-2318,30,32,2
2023-01-04,ST-2320,49,30,-19
2023-01-04,ST-2321,42,33,-9
2023-01-04,ST-2325,12,16,4
2023-01-04,ST-2326,50,48,-2
2023-01-04,ST-2327,24,24,0
2023-01-04,ST-2329,10,8,-2
2023-01-04,ST-2330,95,80,-15
2023-01-04,ST-2331,86,92,6
2023-01-04,ST-2332,18,39,21
2023-01-04,ST-2333,12,19,7
2023-01-04,ST-2334,4,8,4
2023-01-04,ST-2335,14,20,6
2023-01-04,ST-2337,10,4,-6
2023-01-04,ST-2338,24,0,-24
2023-01-04,ST-2339,18,18,0
2023-01-04,ST-234,30,32,2
2023-01-04,ST-2340,22,22,0
2023-01-04,ST-2341,109,110,1
2023-01-04,ST-2342,88,78,-10
2023-01-04,ST-2343,2,4,2
2023-01-04,ST-235,42,42,0
2023-01-04,ST-2355,2,0,-2
2023-01-04,ST-236,28,26,-2
2023-01-04,ST-237,46,56,10
2023-01-04,ST-238,12,14,2
2023-01-04,ST-239,10,2,-8
2023-01-04,ST-240,22,10,-12
2023-01-04,ST-2405,2,0,-2
2023-01-04,ST-2407,2,2,0
2023-01-04,ST-241,38,44,6
2023-01-04,ST-242,32,32,0
2023-01-04,ST-2420,60,60,0
2023-01-04,ST-2422,4,2,-2
2023-01-04,ST-243,106,58,-48
2023-01-04,ST-2431,8,2,-6
2023-01-04,ST-244,44,60,16
2023-01-04,ST-245,14,14,0
2023-01-04,ST-2451,2,0,-2
2023-01-04,ST-2459,2,2,0
2023-01-04,ST-246,10,18,8
2023-01-04,ST-2466,86,84,-2
2023-01-04,ST-2467,30,40,10
2023-01-04,ST-2468,16,8,-8
2023-01-04,ST-247,10,4,-6
2023-01-04,ST-2472,2,0,-2
2023-01-04,ST-2473,2,0,-2
2023-01-04,ST-248,32,24,-8
2023-01-04,ST-249,36,26,-10
2023-01-04,ST-2498,2,0,-2
2023-01-04,ST-2499,8,4,-4
2023-01-04,ST-250,28,30,2
2023-01-04,ST-2501,17,22,5
2023-01-04,ST-2502,2,4,2
2023-01-04,ST-2504,2,4,2
2023-01-04,ST-2507,6,14,8
2023-01-04,ST-2508,18,32,14
2023-01-04,ST-2509,2,2,0
2023-01-04,ST-251,86,98,12
2023-01-04,ST-2516,2,0,-2
2023-01-04,ST-252,18,6,-12
2023-01-04,ST-2523,2,0,-2
2023-01-04,ST-2527,2,2,0
2023-01-04,ST-253,16,10,-6
2023-01-04,ST-254,2,6,4
2023-01-04,ST-2541,4,2,-2
2023-01-04,ST-2542,6,8,2
2023-01-04,ST-2543,8,8,0
2023-01-04,ST-2544,8,8,0
2023-01-04,ST-2545,10,10,0
2023-01-04,ST-2546,2,4,2
2023-01-04,ST-2547,6,4,-2
2023-01-04,ST-255,4,0,-4
2023-01-04,ST-2560,2,2,0
2023-01-04,ST-257,5,4,-1
2023-01-04,ST-2571,2,2,0
2023-01-04,ST-258,4,6,2
2023-01-04,ST-259,4,4,0
2023-01-04,ST-2591,2,0,-2
2023-01-04,ST-2594,2,0,-2
2023-01-04,ST-2596,2,0,-2
2023-01-04,ST-2602,2,0,-2
2023-01-04,ST-261,2,2,0
2023-01-04,ST-262,14,22,8
2023-01-04,ST-2625,2,2,0
2023-01-04,ST-2626,4,2,-2
2023-01-04,ST-265,8,8,0
2023-01-04,ST-266,2,0,-2
2023-01-04,ST-2667,2,0,-2
2023-01-04,ST-268,2,2,0
2023-01-04,ST-269,2,6,4
2023-01-04,ST-2693,4,2,-2
2023-01-04,ST-270,6,10,4
2023-01-04,ST-271,20,18,-2
2023-01-04,ST-272,16,26,10
2023-01-04,ST-2726,3,0,-3
2023-01-04,ST-273,8,8,0
2023-01-04,ST-2733,2,2,0
2023-01-04,ST-274,4,4,0
2023-01-04,ST-2749,2,0,-2
2023-01-04,ST-276,8,8,0
2023-01-04,ST-2787,30,38,8
2023-01-04,ST-279,2,0,-2
2023-01-04,ST-280,2,0,-2
2023-01-04,ST-2830,4,2,-2
2023-01-04,ST-2834,18,20,2
2023-01-04,ST-2837,2,0,-2
2023-01-04,ST-2839,2,2,0
2023-01-04,ST-2843,4,2,-2
2023-01-04,ST-2846,2,0,-2
2023-01-04,ST-2865,14,12,-2
2023-01-04,ST-2891,2,2,0
2023-01-04,ST-2903,16,26,10
2023-01-04,ST-2904,4,4,0
2023-01-04,ST-2991,2,0,-2
2023-01-04,ST-3002,74,70,-4
2023-01-04,ST-3003,85,115,30
2023-01-04,ST-3012,2,2,0
2023-01-04,ST-3042,77,68,-9
2023-01-04,ST-3043,110,149,39
2023-01-04,ST-3044,107,148,41
2023-01-04,ST-3046,2,2,0
2023-01-04,ST-3072,2,0,-2
2023-01-04,ST-3078,2,0,-2
2023-01-04,ST-3086,2,2,0
2023-01-04,ST-3096,4,0,-4
2023-01-04,ST-3099,34,41,7
2023-01-04,ST-3120,66,64,-2
2023-01-04,ST-3121,34,42,8
2023-01-04,ST-3136,37,48,11
2023-01-04,ST-3155,2,0,-2
2023-01-04,ST-3158,2,2,0
2023-01-04,ST-3168,2,0,-2
2023-01-04,ST-3186,2,2,0
2023-01-04,ST-3198,2,2,0
2023-01-04,ST-324,2,0,-2
2023-01-04,ST-327,2,0,-2
2023-01-04,ST-330,4,8,4
2023-01-04,ST-335,2,0,-2
2023-01-04,ST-338,4,2,-2
2023-01-04,ST-357,2,2,0
2023-01-04,ST-358,48,62,14
2023-01-04,ST-359,40,42,2
2023-01-04,ST-360,82,62,-20
2023-01-04,ST-361,100,99,-1
2023-01-04,ST-362,78,88,10
2023-01-04,ST-363,36,43,7
2023-01-04,ST-364,106,111,5
2023-01-04,ST-365,12,2,-10
2023-01-04,ST-366,92,104,12
2023-01-04,ST-368,243,205,-38
2023-01-04,ST-369,22,36,14
2023-01-04,ST-370,18,18,0
2023-01-04,ST-371,89,114,25
2023-01-04,ST-372,36,36,0
2023-01-04,ST-375,84,83,-1
2023-01-04,ST-376,67,83,16
2023-01-04,ST-379,6,4,-2
2023-01-04,ST-381,2,0,-2
2023-01-04,ST-382,6,6,0
2023-01-04,ST-384,8,4,-4
2023-01-04,ST-385,10,2,-8
2023-01-04,ST-387,2,0,-2
2023-01-04,ST-389,4,0,-4
2023-01-04,ST-390,6,6,0
2023-01-04,ST-392,10,6,-4
2023-01-04,ST-394,24,24,0
2023-01-04,ST-395,2,0,-2
2023-01-04,ST-396,4,4,0
2023-01-04,ST-397,14,6,-8
2023-01-04,ST-398,35,30,-5
2023-01-04,ST-400,10,12,2
2023-01-04,ST-401,4,2,-2
2023-01-04,ST-403,2,2,0
2023-01-04,ST-404,2,0,-2
2023-01-04,ST-407,2,2,0
2023-01-04,ST-408,14,16,2
2023-01-04,ST-409,14,22,8
2023-01-04,ST-410,10,16,6
2023-01-04,ST-442,6,2,-4
2023-01-04,ST-445,54,28,-26
2023-01-04,ST-446,157,175,18
2023-01-04,ST-447,18,28,10
2023-01-04,ST-47,2,0,-2
2023-01-04,ST-48,2,12,10
2023-01-04,ST-482,78,98,20
2023-01-04,ST-483,10,14,4
2023-01-04,ST-486,2,0,-2
2023-01-04,ST-492,2,2,0
2023-01-04,ST-506,218,209,-9
2023-01-04,ST-539,2,0,-2
2023-01-04,ST-547,4,0,-4
2023-01-04,ST-564,2,8,6
2023-01-04,ST-565,2,0,-2
2023-01-04,ST-571,2,0,-2
2023-01-04,ST-573,2,0,-2
2023-01-04,ST-595,4,0,-4
2023-01-04,ST-644,2,0,-2
2023-01-04,ST-692,2,4,2
2023-01-04,ST-693,2,0,-2
2023-01-04,ST-73,4,0,-4
2023-01-04,ST-750,4,2,-2
2023-01-04,ST-752,2,0,-2
2023-01-04,ST-761,2,0,-2
2023-01-04,ST-790,2,2,0
2023-01-04,ST-791,8,4,-4
2023-01-04,ST-792,4,2,-2
2023-01-04,ST-793,6,2,-4
2023-01-04,ST-794,2,0,-2
2023-01-04,ST-796,4,6,2
2023-01-04,ST-797,2,2,0
2023-01-04,ST-799,2,0,-2
2023-01-04,ST-823,4,4,0
2023-01-04,ST-825,2,2,0
2023-01-04,ST-827,4,8,4
2023-01-04,ST-849,2,2,0
2023-01-04,ST-866,2,0,-2
2023-01-04,ST-877,2,0,-2
2023-01-04,ST-890,4,0,-4
2023-01-04,ST-932,2,2,0
2023-01-04,ST-942,2,2,0
2023-01-04,ST-943,2,0,-2
2023-01-04,ST-944,2,0,-2
2023-01-04,ST-947,4,0,-4
2023-01-04,ST-967,25,30,5
2023-01-04,ST-97,14,8,-6
2023-01-04,ST-971,2,2,0
2023-01-04,ST-972,4,0,-4
2023-01-04,ST-978,2,0,-2
2023-01-04,ST-98,16,6,-10
2023-01-04,ST-980,2,6,4
2023-01-04,ST-983,30,12,-18
2023-01-04,ST-984,8,10,2
2023-01-04,ST-985,2,14,12
2023-01-04,ST-986,2,0,-2
2023-01-04,ST-987,14,14,0
2023-01-04,ST-988,8,2,-6
2023-01-04,ST-99,36,39,3
2023-01-05,ST-102,8,8,0
2023-01-05,ST-103,44,50,6
2023-01-05,ST-105,114,98,-16
2023-01-05,ST-106,191,185,-6
2023-01-05,ST-107,17,18,1
2023-01-05,ST-108,50,57,7
2023-01-05,ST-109,106,107,1
2023-01-05,ST-1093,2,2,0
2023-01-05,ST-1095,8,8,0
2023-01-05,ST-1097,2,2,0
2023-01-05,ST-111,64,62,-2
2023-01-05,ST-1111,2,0,-2
2023-01-05,ST-112,112,140,28
2023-01-05,ST-114,20,16,-4
2023-01-05,ST-1161,2,0,-2
2023-01-05,ST-1171,2,2,0
2023-01-05,ST-1173,2,2,0
2023-01-05,ST-1186,2,0,-2
2023-01-05,ST-119,2,2,0
2023-01-05,ST-1191,50,45,-5
2023-01-05,ST-1192,4,4,0
2023-01-05,ST-1193,6,12,6
2023-01-05,ST-1194,18,14,-4
2023-01-05,ST-1195,50,73,23
2023-01-05,ST-1197,110,64,-46
2023-01-05,ST-1198,92,108,16
2023-01-05,ST-1199,19,19,0
2023-01-05,ST-124,4,0,-4
2023-01-05,ST-126,2,0,-2
2023-01-05,ST-1263,58,47,-11
2023-01-05,ST-1266,14,10,-4
2023-01-05,ST-1298,32,28,-4
2023-01-05,ST-1300,28,20,-8
2023-01-05,ST-1317,2,2,0
2023-01-05,ST-132,2,2,0
2023-01-05,ST-1332,2,4,2
2023-01-05,ST-1334,2,4,2
2023-01-05,ST-1335,8,8,0
2023-01-05,ST-1339,2,0,-2
2023-01-05,ST-1341,2,0,-2
2023-01-05,ST-1343,2,0,-2
2023-01-05,ST-1344,6,6,0
2023-01-05,ST-1347,4,6,2
2023-01-05,ST-136,2,0,-2
2023-01-05,ST-1372,4,6,2
2023-01-05,ST-1378,8,2,-6
2023-01-05,ST-1383,2,0,-2
2023-01-05,ST-1384,2,0,-2
2023-01-05,ST-1427,2,0,-2
2023-01-05,ST-1428,6,4,-2
2023-01-05,ST-1433,2,2,0
2023-01-05,ST-1435,4,0,-4
2023-01-05,ST-1437,2,2,0
2023-01-05,ST-1439,2,4,2
2023-01-05,ST-1440,8,10,2
2023-01-05,ST-1441,2,2,0
2023-01-05,ST-1449,4,4,0
2023-01-05,ST-145,4,0,-4
2023-01-05,ST-1452,2,0,-2
2023-01-05,ST-1454,4,2,-2
2023-01-05,ST-1455,4,6,2
2023-01-05,ST-1456,2,3,1
2023-01-05,ST-1458,2,0,-2
2023-01-05,ST-1460,2,2,0
2023-01-05,ST-147,4,0,-4
2023-01-05,ST-154,2,2,0
2023-01-05,ST-1574,3,0,-3
2023-01-05,ST-1575,2,0,-2
2023-01-05,ST-158,2,0,-2
2023-01-05,ST-159,2,2,0
2023-01-05,ST-1599,10,16,6
